ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,2334820,0.52%,80.20%
C00036,CHINA CONSTRUCTION BANK (ASIA),2180648,0.49%,80.69%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,2098600,0.47%,81.16%
C00058,CHINA CITIC BANK INTERNATIONAL LTD,2095446,0.47%,81.63%
B01119,CELESTIAL SECURITIES LTD,1986413,0.44%,82.08%
B01086,EVERBRIGHT SECURITIES INVESTMENT,1910403,0.42%,82.51%
C00028,NANYANG COMMERCIAL BANK LTD,1757335,0.39%,82.91%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,1679817,0.37%,83.28%
B01905,SDIC SECURITIES (HONG KONG) LTD,1651055,0.37%,83.65%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,1625387,0.36%,84.02%
B01904,VALUABLE CAPITAL LTD,1506600,0.33%,84.36%
B01509,UNICORN SECURITIES CO LTD,1500583,0.33%,84.70%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,1442892,0.32%,85.02%
B01963,TFI SECURITIES AND FUTURES LTD,1415300,0.31%,85.34%
B01962,CHINA SECURITIES (INTERNATIONAL),1408400,0.31%,85.66%
B01353,UOB KAY HIAN (HONG KONG) LTD,1397497,0.31%,85.97%
B01842,BOCOM INTERNATIONAL SECURITIES LTD,1344049,0.30%,86.27%
B01649,CINDA INTERNATIONAL SECURITIES LTD,1126163,0.25%,86.53%
B01695,DAH SING SECURITIES LTD,1113150,0.25%,86.78%
B02132,BOOM SECURITIES (H.K.) LTD,1092279,0.24%,87.02%
B01900,ORIENT SECURITIES (HONG KONG) LTD,948975,0.21%,87.24%
B01118,EAST ASIA SECURITIES CO LTD,907670,0.20%,87.44%
B01939,SOOCHOW SECURITIES INTERNATIONAL,903960,0.20%,87.64%
B01885,HAFOO SECURITIES LTD,874200,0.19%,87.84%
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,868631,0.19%,88.04%
C00048,CHIYU BANKING CORPORATION LTD,845589,0.19%,88.23%
B02142,TIGER BROKERS (HK) GLOBAL LTD,755400,0.16%,88.40%
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,752000,0.16%,88.57%
B01610,KGI ASIA LTD,738554,0.16%,88.73%
B02102,ZINVEST GLOBAL LTD,718000,0.16%,88.89%
B01209,MASON SECURITIES LTD,704436,0.15%,89.05%
B01875,GUODU SECURITIES (HONG KONG) LTD,680190,0.15%,89.21%
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,612102,0.13%,89.34%
C00041,OCBC BANK (HONG KONG) LTD,559501,0.12%,89.47%
B01680,SUCCESS SECURITIES LTD,540034,0.12%,89.59%
C00015,DBS BANK (HONG KONG) LTD,537361,0.12%,89.71%
B01938,CHINA INDUSTRIAL SECURITIES,529420,0.11%,89.83%
B02229,PANDA SECURITIES COMPANY LTD,400000,0.09%,89.92%
C00003,THE BANK OF EAST ASIA LTD,379001,0.08%,90.01%
B01289,SOUTH CHINA SECURITIES LTD,352978,0.07%,90.09%
B01551,YUE XIU SECURITIES CO LTD,310868,0.06%,90.16%
B01981,BLUESTONE SECURITIES (HK) CO LTD,290400,0.06%,90.22%
B01556,LUK FOOK SECURITIES (HK) LTD,285463,0.06%,90.29%
B01356,DELTA ASIA SECURITIES LTD,255688,0.05%,90.34%
B01601,CSC SECURITIES (HK) LTD,240423,0.05%,90.40%
B01843,TELECOM KING SECURITIES LTD,235555,0.05%,90.45%
B02175,WEBULL SECURITIES LTD,231010,0.05%,90.50%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,221019,0.04%,90.55%
B01974,ARISTO SECURITIES LTD,184000,0.04%,90.59%
C00018,HANG SENG BANK LTD,180477,0.04%,90.63%
B01275,SANFULL SECURITIES LTD,177594,0.03%,90.67%
B01971,HGNH INTERNATIONAL SECURITIES CO LTD,176200,0.03%,90.71%
B01676,TAI SHING STOCK INVESTMENT CO LTD,170168,0.03%,90.75%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,163716,0.03%,90.79%
B01298,GET NICE SECURITIES LTD,142347,0.03%,90.82%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),137784,0.03%,90.85%
B01169,PUBLIC FINANCIAL SECURITIES LTD,128928,0.02%,90.88%
B01439,TAI TAK SECURITIES (ASIA) LTD,128755,0.02%,90.91%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,118720,0.02%,90.94%
B01978,FOUNDER SECURITIES (HONG KONG) LTD,117800,0.02%,90.96%
B01848,CATHAY SECURITIES (HONG KONG) LTD,116000,0.02%,90.99%
B01343,CELETIO INVESTMENTS LTD,112212,0.02%,91.01%
B01700,REALINK FINANCIAL TRADE LTD,107681,0.02%,91.04%
B01427,TSE'S SECURITIES LTD,105280,0.02%,91.06%
B01425,WELLFULL SECURITIES CO LTD,103120,0.02%,91.09%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,95155,0.02%,91.11%
B01224,MERRILL LYNCH FAR EAST LTD,91900,0.02%,91.13%
B01686,FIRST SHANGHAI SECURITIES LTD,91291,0.02%,91.15%
B01184,QUAM SECURITIES LTD,89918,0.02%,91.17%
B01794,INTERCONTINENT SECURITIES CO LTD,89052,0.02%,91.19%
B01673,FULBRIGHT SECURITIES LTD,88387,0.01%,91.21%
B01901,CMB INTERNATIONAL SECURITIES LTD,85653,0.01%,91.23%
B01267,WINFULL SECURITIES LTD,84472,0.01%,91.25%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,72884,0.01%,91.26%
B01470,HUNG SING SECURITIES LTD,71452,0.01%,91.28%
B01514,KARL-THOMSON SECURITIES CO LTD,70408,0.01%,91.29%
B01525,KEE CHEONG SECURITIES CO LTD,69450,0.01%,91.31%
B01759,WINLAND WEALTH MANAGEMENT LTD,64140,0.01%,91.32%
B01459,IFAST SECURITIES (HK) LTD,60501,0.01%,91.34%
B02214,WINBULL SECURITIES INTERNATIONAL (HONG,56000,0.01%,91.35%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,55951,0.01%,91.36%
B01661,BOSCO SECURITIES LTD,55757,0.01%,91.38%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,50815,0.01%,91.39%
B01756,CHINA SKY SECURITIES LTD,48002,0.01%,91.40%
B01351,WING FUNG SECURITIES LTD,46140,0.01%,91.41%
B01198,PO KAY SECURITIES & SHARES CO LTD,44228,0.00%,91.42%
B02047,EDDID SECURITIES AND FUTURES LTD,41400,0.00%,91.43%
B01338,EMPEROR SECURITIES LTD,39222,0.00%,91.44%
B01272,FB SECURITIES (HONG KONG) LTD,37414,0.00%,91.45%
B01910,FTFT INTERNATIONAL SECURITIES AND,36800,0.00%,91.45%
B01585,SINO GRADE SECURITIES LTD,34835,0.00%,91.46%
B01564,ABCI SECURITIES CO LTD,34064,0.00%,91.47%
B01230,GAOYU SECURITIES LIMITED,32163,0.00%,91.48%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,31466,0.00%,91.48%
B01523,EVER-LONG SECURITIES CO LTD,31077,0.00%,91.49%
B02120,LIVERMORE HOLDINGS LTD,30600,0.00%,91.50%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,30400,0.00%,91.50%
B01292,ALPHA SECURITIES CO LTD,30000,0.00%,91.51%
B01080,VMS SECURITIES LTD,29400,0.00%,91.52%
B01231,GIGAMONEY LTD,29282,0.00%,91.52%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),29208,0.00%,91.53%
B01324,FUNDERSTONE SECURITIES LTD,25102,0.00%,91.54%
B01527,NITTAN SECURITIES ASIA LTD,25001,0.00%,91.54%
B01438,KINGSTON SECURITIES LTD,20657,0.00%,91.55%
B01433,HING WAI ALLIED SECURITIES LTD,20577,0.00%,91.55%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,20241,0.00%,91.56%
B01949,GRAND CHINA SECURITIES LTD,20000,0.00%,91.56%
B01753,FORTUNE (HK) SECURITIES LTD,19156,0.00%,91.56%
B01340,LEHIN SECURITIES LTD,18675,0.00%,91.57%
C00093,BNP PARIBAS,18312,0.00%,91.57%
B01567,PRIME SECURITIES LTD,16513,0.00%,91.58%
B01754,ASIA PACIFIC SECURITIES LTD,15374,0.00%,91.58%
B01921,GONG PING SECURITIES LTD,14330,0.00%,91.58%
B01129,WOCOM SECURITIES LTD,14061,0.00%,91.59%
B01252,CORPORATE BROKERS LTD,13441,0.00%,91.59%
B01294,CS WEALTH SECURITIES LTD,13400,0.00%,91.59%
B01123,HING WONG SECURITIES LTD,12911,0.00%,91.60%
B01328,BAN HIN SECURITIES CO LTD,12429,0.00%,91.60%
B01264,MIB SECURITIES (HONG KONG) LTD,11911,0.00%,91.60%
B01445,VICTORY SECURITIES CO LTD,11368,0.00%,91.60%
B01705,HENIK SECURITIES LTD,10895,0.00%,91.61%
B01373,CHRISTFUND SECURITIES LTD,9826,0.00%,91.61%
B01886,CNI SECURITIES GROUP LTD,9400,0.00%,91.61%
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,8578,0.00%,91.61%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,8393,0.00%,91.61%
B01741,SINOMAX SECURITIES LTD,8075,0.00%,91.62%
B01213,MONEYMORE SECURITIES LTD,7430,0.00%,91.62%
B01546,WO FUNG SECURITIES CO LTD,7147,0.00%,91.62%
B01940,SOFI SECURITIES (HONG KONG) LTD,7006,0.00%,91.62%
B01494,AUDREY CHOW SECURITIES LTD,6772,0.00%,91.62%
B01248,KWAN YICK SECURITIES (INTERNATIONAL) LTD,6021,0.00%,91.62%
B01685,ARK SECURITIES (HONG KONG) LTD,5204,0.00%,91.62%
B01866,ICBC INTERNATIONAL SECURITIES LTD,5060,0.00%,91.63%
B01716,ORIENT SECURITIES LTD,5011,0.00%,91.63%
B01767,NEW GALA SECURITIES CO LTD,5010,0.00%,91.63%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,5008,0.00%,91.63%
B01341,TUNG TAI SECURITIES CO LTD,5000,0.00%,91.63%
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,5000,0.00%,91.63%
B01909,SHENG YUAN SECURITIES LTD,5000,0.00%,91.63%
B01666,GLORY SUN SECURITIES LTD,4970,0.00%,91.63%
B01857,KAISA FINANCIAL GROUP CO LTD,4920,0.00%,91.63%
B01450,DL BROKERAGE LTD,4887,0.00%,91.64%
B01173,RIFA SECURITIES LTD,4395,0.00%,91.64%
B01322,WATON SECURITIES INTERNATIONAL LIMITED,4010,0.00%,91.64%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,3880,0.00%,91.64%
B01659,CHEER UNION SECURITIES LTD,3873,0.00%,91.64%
B02093,UPMAX SECURITIES LTD,3873,0.00%,91.64%
B01769,ONE CHINA SECURITIES LTD,3872,0.00%,91.64%
B01416,VC BROKERAGE LTD,3749,0.00%,91.64%
B01552,CARRIER STOCK INVESTMENT CO LTD,3621,0.00%,91.64%
B01469,KAISER SECURITIES LTD,3520,0.00%,91.64%
B01696,HANTEC SECURITIES CO LTD,3178,0.00%,91.64%
B01576,SIU ON SECURITIES LTD,3004,0.00%,91.64%
B01809,CHINA SYSTEM SECURITIES LTD,2954,0.00%,91.65%
B01762,DBS VICKERS (HONG KONG) LTD,2892,0.00%,91.65%
B02106,HOLLY INTERNATIONAL FINANCIAL HOLDINGS,2800,0.00%,91.65%
B01788,SUNRISE SECURITIES LTD,2667,0.00%,91.65%
C00011,PUBLIC BANK (HONG KONG) LTD,2439,0.00%,91.65%
B01389,ZHONGRONG PT SECURITIES LTD,2245,0.00%,91.65%
B01664,ROOFER SECURITIES LTD,2007,0.00%,91.65%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,2000,0.00%,91.65%
B01665,WINSOME STOCK CO LTD,1995,0.00%,91.65%
B01271,HANG TAI SECURITIES LTD,1988,0.00%,91.65%
B01773,TOYO SECURITIES ASIA LTD,1808,0.00%,91.65%
B01481,NEW REGION SECURITIES CO LTD,1590,0.00%,91.65%
B01868,JIMEI SECURITIES LTD,1550,0.00%,91.65%
B01375,AVEREST CAPITAL LTD,1500,0.00%,91.65%
B01751,IMAGI BROKERAGE LTD,1410,0.00%,91.65%
B01783,FREDDY CO LTD,1400,0.00%,91.65%
B01915,METAVERSE SECURITIES LTD,1200,0.00%,91.65%
B02032,FORTHRIGHT SECURITIES CO LTD,1200,0.00%,91.65%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,1195,0.00%,91.65%
,LUI KAM WAH *,1000,0.00%,91.65%
B01918,REALORD ASIA PACIFIC SECURITIES LTD,1000,0.00%,91.65%
B01540,UPBEST SECURITIES CO LTD,847,0.00%,91.65%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,800,0.00%,91.65%
B01660,"GRANSING SECURITIES CO., LIMITED",683,0.00%,91.65%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,600,0.00%,91.65%
B01714,MAGE SECURITIES LTD,555,0.00%,91.65%
B01350,S. W. WOO & CO LTD,534,0.00%,91.65%
B01472,SUN GROWTH SECURITIES LTD,533,0.00%,91.65%
B01789,HO FUNG SHARES INVESTMENT LTD,531,0.00%,91.65%
B01930,PRIME COURAGE SECURITIES CO LTD,500,0.00%,91.65%
C00095,EFG BANK AG,500,0.00%,91.66%
B01588,LEI SHING HONG SECURITIES LTD,477,0.00%,91.66%
B01853,CMBC SECURITIES CO LTD,400,0.00%,91.66%
B01141,FE SECURITIES LTD,326,0.00%,91.66%
B01785,PARTNERS CAPITAL SECURITIES LTD,300,0.00%,91.66%
B01329,BLOOMYEARS LTD,230,0.00%,91.66%
B01724,RAMON INVESTMENT CO LTD,223,0.00%,91.66%
B02116,MOUETTE SECURITIES CO LTD,220,0.00%,91.66%
B01923,SHUANGYING SECURITIES LTD,200,0.00%,91.66%
B02014,YUET SHEUNG INTERNATIONAL SECURITIES LTD,200,0.00%,91.66%
B02055,SUNFUND SECURITIES LTD,200,0.00%,91.66%
B02119,GAYANG SECURITIES LTD,200,0.00%,91.66%
B01240,TSUN CHI YUEN SECURITIES CO LTD,178,0.00%,91.66%
B01608,OPEN SECURITIES LTD,172,0.00%,91.66%
B01217,TAIPING SECURITIES (HK) CO LTD,164,0.00%,91.66%
B01454,HAO TIAN INTERNATIONAL SECURITIES LTD,157,0.00%,91.66%
,HONG KONG SECURITIES CLEARING CO. LTD.,146,0.00%,91.66%
B01462,MANGO FINANCIAL LTD,106,0.00%,91.66%
B01684,WANG ON SECURITIES LTD,104,0.00%,91.66%
B01346,CHINA PACIFIC SECURITIES LTD,101,0.00%,91.66%
B01444,YUEXING SECURITIES COMPANY LTD,91,0.00%,91.66%
B01483,BULLISH SECURITIES LTD,91,0.00%,91.66%
B01253,STOCKWELL SECURITIES LTD,86,0.00%,91.66%
B01571,KARFORD SECURITIES LTD,76,0.00%,91.66%
B01519,GOOD HARVEST SECURITIES CO LTD,65,0.00%,91.66%
B01615,KAM FAI SECURITIES CO LTD,65,0.00%,91.66%
B01813,CCB INTERNATIONAL SECURITIES LTD,63,0.00%,91.66%
B01417,CHEE TAK SECURITIES LTD,61,0.00%,91.66%
B02099,DA INTERNATIONAL FINANCIAL SERVICE LTD,60,0.00%,91.66%
B01458,YICKO SECURITIES LTD,52,0.00%,91.66%
B01401,MEGABASE SECURITIES LTD,50,0.00%,91.66%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,50,0.00%,91.66%
B01415,TARZAN STOCK & SHARES LTD,46,0.00%,91.66%
B01510,ORIENTAL PATRON SECURITIES LTD,40,0.00%,91.66%
B01212,HENYEP SECURITIES LTD,36,0.00%,91.66%
B01535,WING YEE SECURITIES CO LTD,35,0.00%,91.66%
B01277,BRADBURY SECURITIES LTD,30,0.00%,91.66%
B01434,BEEVEST SECURITIES LTD,30,0.00%,91.66%
B01619,TUNG WUI SECURITIES CO LTD,30,0.00%,91.66%
B02059,MIDAS SECURITIES LTD,30,0.00%,91.66%
B01776,AIF SECURITIES LTD,23,0.00%,91.66%
B01935,MAGIC COMPASS SECURITIES LTD,21,0.00%,91.66%
B01638,KILMOREY SECURITIES LTD (IN LIQUIDATION),20,0.00%,91.66%
C00074,DEUTSCHE BANK AG,20,0.00%,91.66%
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,19,0.00%,91.66%
B01645,SELINA & CO LTD,16,0.00%,91.66%
B01455,NATIONAL RESOURCES SECURITIES LTD,10,0.00%,91.66%
B01631,PLANETREE SECURITIES LTD,10,0.00%,91.66%
B01710,SINO-RICH SECURITIES & FUTURES LTD,10,0.00%,91.66%
B01782,SEAGA INTERNATIONAL LTD,10,0.00%,91.66%
B02112,CORE CAPITAL SECURITIES LTD,10,0.00%,91.66%
B02141,XIN YONGAN INTERNATIONAL SECURITIES,10,0.00%,91.66%
B01633,ENLIGHTEN SECURITIES LTD,8,0.00%,91.66%
B01290,SPS SECURITIES LTD,4,0.00%,91.66%
B01636,BUSINESS SECURITIES LTD,3,0.00%,91.66%
B01725,GT CAPITAL LTD,2,0.00%,91.66%
B02085,JOY RICH SECURITIES INVESTMENT LTD,2,0.00%,91.66%
B01410,WINGS SECURITIES (HK) LTD,1,0.00%,91.66%
B01577,YF SECURITIES CO LTD,1,0.00%,91.66%
B01642,KMT SECURITIES LTD,1,0.00%,91.66%
B01669,FIRST SECURITIES (HK) LTD,1,0.00%,91.66%
B01967,YUNFENG SECURITIES LTD,1,0.00%,91.66%
