ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01615,KAM FAI SECURITIES CO LTD,14688000,0.03%,96.34%
B01556,LUK FOOK SECURITIES (HK) LTD,14080000,0.03%,96.37%
B01848,CATHAY SECURITIES (HONG KONG) LTD,13339000,0.03%,96.40%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,12914000,0.03%,96.43%
B02175,WEBULL SECURITIES LTD,12884000,0.03%,96.46%
B01813,CCB INTERNATIONAL SECURITIES LTD,12706814,0.03%,96.49%
B02159,USMART SECURITIES LTD,12425000,0.02%,96.52%
B02132,BOOM SECURITIES (H.K.) LTD,12185000,0.02%,96.55%
B01338,EMPEROR SECURITIES LTD,12012000,0.02%,96.58%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,11629000,0.02%,96.61%
B01169,PUBLIC FINANCIAL SECURITIES LTD,11481000,0.02%,96.63%
B01123,HING WONG SECURITIES LTD,11451000,0.02%,96.66%
B01905,SDIC SECURITIES (HONG KONG) LTD,9884000,0.02%,96.68%
B01762,DBS VICKERS (HONG KONG) LTD,8680000,0.02%,96.70%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,8644000,0.02%,96.73%
B01686,FIRST SHANGHAI SECURITIES LTD,8509000,0.02%,96.75%
B01649,CINDA INTERNATIONAL SECURITIES LTD,8463000,0.02%,96.77%
B01298,GET NICE SECURITIES LTD,8379000,0.01%,96.79%
C00111,SOCIETE GENERALE,8362542,0.01%,96.81%
B01080,VMS SECURITIES LTD,8332375,0.01%,96.83%
B01373,CHRISTFUND SECURITIES LTD,8303000,0.01%,96.84%
B01356,DELTA ASIA SECURITIES LTD,8001000,0.01%,96.86%
B01788,SUNRISE SECURITIES LTD,7934000,0.01%,96.88%
B01514,KARL-THOMSON SECURITIES CO LTD,7845000,0.01%,96.90%
B01947,FUBON SECURITIES (HONG KONG) LTD,7552500,0.01%,96.92%
B01289,SOUTH CHINA SECURITIES LTD,6986000,0.01%,96.94%
B01119,CELESTIAL SECURITIES LTD,6926000,0.01%,96.95%
B01511,TAT LEE SECURITIES CO LTD,6857000,0.01%,96.97%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,6762000,0.01%,96.98%
B01676,TAI SHING STOCK INVESTMENT CO LTD,6571000,0.01%,97.00%
B01252,CORPORATE BROKERS LTD,6429000,0.01%,97.01%
B02177,ZHESHANG INTERNATIONAL FINANCIAL,5958000,0.01%,97.03%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,5947000,0.01%,97.04%
B01585,SINO GRADE SECURITIES LTD,5892000,0.01%,97.06%
B01275,SANFULL SECURITIES LTD,5812000,0.01%,97.07%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,5736000,0.01%,97.08%
B01401,MEGABASE SECURITIES LTD,5514000,0.01%,97.10%
B01971,HGNH INTERNATIONAL SECURITIES CO LTD,5407000,0.01%,97.11%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),5361000,0.01%,97.12%
B01843,TELECOM KING SECURITIES LTD,5258000,0.01%,97.14%
B01700,REALINK FINANCIAL TRADE LTD,4844000,0.01%,97.15%
B01939,SOOCHOW SECURITIES INTERNATIONAL,4828000,0.01%,97.16%
B01459,IFAST SECURITIES (HK) LTD,4441000,0.01%,97.17%
B01272,FB SECURITIES (HONG KONG) LTD,4254000,0.01%,97.18%
B01173,RIFA SECURITIES LTD,3940000,0.00%,97.19%
B01340,LEHIN SECURITIES LTD,3867183,0.00%,97.20%
B01809,CHINA SYSTEM SECURITIES LTD,3786000,0.00%,97.21%
B01450,DL BROKERAGE LTD,3576000,0.00%,97.21%
B01277,BRADBURY SECURITIES LTD,3575000,0.00%,97.22%
B01973,PC SECURITIES LTD,3426000,0.00%,97.23%
B01445,VICTORY SECURITIES CO LTD,3424000,0.00%,97.24%
B01696,HANTEC SECURITIES CO LTD,3341000,0.00%,97.25%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),3230000,0.00%,97.26%
B02032,FORTHRIGHT SECURITIES CO LTD,3203000,0.00%,97.26%
C00095,EFG BANK AG,3047000,0.00%,97.27%
B01551,YUE XIU SECURITIES CO LTD,3008000,0.00%,97.28%
B01546,WO FUNG SECURITIES CO LTD,2916000,0.00%,97.28%
B02085,JOY RICH SECURITIES INVESTMENT LTD,2908000,0.00%,97.29%
B01433,HING WAI ALLIED SECURITIES LTD,2844000,0.00%,97.30%
B01427,TSE'S SECURITIES LTD,2713000,0.00%,97.30%
B01705,HENIK SECURITIES LTD,2596000,0.00%,97.31%
B01184,QUAM SECURITIES LTD,2572000,0.00%,97.32%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,2482000,0.00%,97.32%
B01661,BOSCO SECURITIES LTD,2410000,0.00%,97.33%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,2374000,0.00%,97.33%
B01209,MASON SECURITIES LTD,2338000,0.00%,97.34%
B02028,SORRENTO SECURITIES LTD,2273656,0.00%,97.34%
B01769,ONE CHINA SECURITIES LTD,2265980,0.00%,97.35%
B01940,SOFI SECURITIES (HONG KONG) LTD,2228000,0.00%,97.36%
B01540,UPBEST SECURITIES CO LTD,2203000,0.00%,97.36%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,2202000,0.00%,97.37%
B01425,WELLFULL SECURITIES CO LTD,2159000,0.00%,97.37%
B01470,HUNG SING SECURITIES LTD,2112000,0.00%,97.38%
B01324,FUNDERSTONE SECURITIES LTD,2086000,0.00%,97.38%
B01438,KINGSTON SECURITIES LTD,2037000,0.00%,97.39%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,2007000,0.00%,97.39%
B01343,CELETIO INVESTMENTS LTD,1969000,0.00%,97.39%
B01267,WINFULL SECURITIES LTD,1903000,0.00%,97.40%
B01525,KEE CHEONG SECURITIES CO LTD,1886000,0.00%,97.40%
B01773,TOYO SECURITIES ASIA LTD,1849000,0.00%,97.41%
B01832,MIZUHO SECURITIES ASIA LTD,1842000,0.00%,97.41%
B01588,LEI SHING HONG SECURITIES LTD,1808000,0.00%,97.42%
B01416,VC BROKERAGE LTD,1793000,0.00%,97.42%
B01198,PO KAY SECURITIES & SHARES CO LTD,1699000,0.00%,97.43%
B01523,EVER-LONG SECURITIES CO LTD,1678000,0.00%,97.43%
B01963,TFI SECURITIES AND FUTURES LTD,1647000,0.00%,97.43%
B01213,MONEYMORE SECURITIES LTD,1622000,0.00%,97.44%
B01789,HO FUNG SHARES INVESTMENT LTD,1620000,0.00%,97.44%
B02120,LIVERMORE HOLDINGS LTD,1607000,0.00%,97.44%
B01455,NATIONAL RESOURCES SECURITIES LTD,1590000,0.00%,97.45%
B02102,ZINVEST GLOBAL LTD,1513000,0.00%,97.45%
B02186,MONT AVENIR CAPITAL LTD,1501000,0.00%,97.46%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,1492000,0.00%,97.46%
B01351,WING FUNG SECURITIES LTD,1446000,0.00%,97.46%
B01567,PRIME SECURITIES LTD,1442000,0.00%,97.47%
B01439,TAI TAK SECURITIES (ASIA) LTD,1423000,0.00%,97.47%
B01660,"GRANSING SECURITIES CO., LIMITED",1418000,0.00%,97.47%
B01666,GLORY SUN SECURITIES LTD,1357000,0.00%,97.48%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,1332000,0.00%,97.48%
B01601,CSC SECURITIES (HK) LTD,1291000,0.00%,97.48%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,1274210,0.00%,97.48%
B01271,HANG TAI SECURITIES LTD,1261000,0.00%,97.49%
B01494,AUDREY CHOW SECURITIES LTD,1211000,0.00%,97.49%
B01158,SOLID KING SECURITIES LTD,1208000,0.00%,97.49%
B01767,NEW GALA SECURITIES CO LTD,1164000,0.00%,97.50%
B01509,UNICORN SECURITIES CO LTD,1157000,0.00%,97.50%
B02047,EDDID SECURITIES AND FUTURES LTD,1156000,0.00%,97.50%
B01967,YUNFENG SECURITIES LTD,1148000,0.00%,97.50%
B01555,ABN AMRO CLEARING HONG KONG LTD,1100826,0.00%,97.51%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,1100000,0.00%,97.51%
B01129,WOCOM SECURITIES LTD,1081000,0.00%,97.51%
B01483,BULLISH SECURITIES LTD,1068000,0.00%,97.51%
B01576,SIU ON SECURITIES LTD,991000,0.00%,97.52%
B01253,STOCKWELL SECURITIES LTD,949000,0.00%,97.52%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,896000,0.00%,97.52%
B01458,YICKO SECURITIES LTD,879000,0.00%,97.52%
B01925,BMI SECURITIES LTD,871000,0.00%,97.53%
B01328,BAN HIN SECURITIES CO LTD,864000,0.00%,97.53%
B01294,CS WEALTH SECURITIES LTD,831000,0.00%,97.53%
B02092,I WIN SECURITIES LTD,827000,0.00%,97.53%
B01710,SINO-RICH SECURITIES & FUTURES LTD,806000,0.00%,97.53%
B01680,SUCCESS SECURITIES LTD,802000,0.00%,97.54%
B01659,CHEER UNION SECURITIES LTD,758000,0.00%,97.54%
B01978,FOUNDER SECURITIES (HONG KONG) LTD,734000,0.00%,97.54%
B01753,FORTUNE (HK) SECURITIES LTD,684000,0.00%,97.54%
B01743,CEPA ALLIANCE SECURITIES LTD,672000,0.00%,97.54%
B01941,CENTALINE SECURITIES LTD,648000,0.00%,97.54%
B02210,ARK GROUP HOLDINGS (HONG KONG) LTD,628000,0.00%,97.55%
B02206,ZIRCON SECURITIES (HK) LTD,543000,0.00%,97.55%
B01444,YUEXING SECURITIES COMPANY LTD,530000,0.00%,97.55%
B01469,KAISER SECURITIES LTD,517000,0.00%,97.55%
B02214,WINBULL SECURITIES INTERNATIONAL (HONG,507000,0.00%,97.55%
B02151,SOLITON SECURITIES LTD,500000,0.00%,97.55%
B02156,LINKWAYS INVESTMENT MANAGEMENT LTD,500000,0.00%,97.55%
B01930,PRIME COURAGE SECURITIES CO LTD,486000,0.00%,97.55%
B01915,METAVERSE SECURITIES LTD,474000,0.00%,97.55%
B01866,ICBC INTERNATIONAL SECURITIES LTD,440000,0.00%,97.56%
B02091,STAR RIVER SECURITIES LTD,440000,0.00%,97.56%
B01230,GAOYU SECURITIES LIMITED,435000,0.00%,97.56%
B02116,MOUETTE SECURITIES CO LTD,435000,0.00%,97.56%
B01665,WINSOME STOCK CO LTD,413000,0.00%,97.56%
B01552,CARRIER STOCK INVESTMENT CO LTD,401000,0.00%,97.56%
B01505,SHACOM SECURITIES LTD,400000,0.00%,97.56%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,378000,0.00%,97.56%
B01664,ROOFER SECURITIES LTD,368000,0.00%,97.56%
B01248,KWAN YICK SECURITIES (INTERNATIONAL) LTD,362000,0.00%,97.56%
B01958,TOPAZ FINANCIAL GROUP LTD,353000,0.00%,97.57%
B01481,NEW REGION SECURITIES CO LTD,345000,0.00%,97.57%
B02087,GLOBAL MASTERMIND SECURITIES LTD,330000,0.00%,97.57%
B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,318000,0.00%,97.57%
B01454,HAO TIAN INTERNATIONAL SECURITIES LTD,314000,0.00%,97.57%
B02093,UPMAX SECURITIES LTD,312564,0.00%,97.57%
B01734,KCG SECURITIES ASIA LTD,300000,0.00%,97.57%
B01783,FREDDY CO LTD,300000,0.00%,97.57%
B02215,JIN YI FINANCIAL GROUP LTD,300000,0.00%,97.57%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,293000,0.00%,97.57%
B02212,HUAAN SECURITIES (HONG KONG) BROKERAGE,290000,0.00%,97.57%
B01875,GUODU SECURITIES (HONG KONG) LTD,286000,0.00%,97.57%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,285000,0.00%,97.57%
B01685,ARK SECURITIES (HONG KONG) LTD,267000,0.00%,97.57%
B02106,HOLLY INTERNATIONAL FINANCIAL HOLDINGS,262000,0.00%,97.58%
B01857,KAISA FINANCIAL GROUP CO LTD,258000,0.00%,97.58%
B01886,CNI SECURITIES GROUP LTD,254000,0.00%,97.58%
B01936,MIGHTY BROKERAGE (ASIA) LTD,246000,0.00%,97.58%
B01720,NORMAN KONG SECURITIES CO LTD,233000,0.00%,97.58%
B01677,ANUENUE SECURITIES LTD,231000,0.00%,97.58%
B01759,WINLAND WEALTH MANAGEMENT LTD,228000,0.00%,97.58%
B01986,HUAJIN SECURITIES (INTERNATIONAL) LTD,221000,0.00%,97.58%
B01669,FIRST SECURITIES (HK) LTD,220000,0.00%,97.58%
B01231,GIGAMONEY LTD,207000,0.00%,97.58%
B02096,AFG SECURITIES LTD,200000,0.00%,97.58%
B02192,HUAFU INTERNATIONAL SECURITIES LTD,200000,0.00%,97.58%
C00026,CHONG HING BANK LTD,200000,0.00%,97.58%
B01907,CHINA DEMETER SECURITIES LTD,199000,0.00%,97.58%
B02128,SILVERBRICKS SECURITIES CO LTD,191000,0.00%,97.58%
B01326,KING SUN SECURITIES LTD,190000,0.00%,97.58%
B01741,SINOMAX SECURITIES LTD,188000,0.00%,97.58%
B01716,ORIENT SECURITIES LTD,186000,0.00%,97.58%
B02185,KOREA INVESTMENT & SECURITIES ASIA LTD,180000,0.00%,97.58%
B01981,BLUESTONE SECURITIES (HK) CO LTD,171000,0.00%,97.58%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,168000,0.00%,97.59%
B01389,ZHONGRONG PT SECURITIES LTD,165000,0.00%,97.59%
B01782,SEAGA INTERNATIONAL LTD,165000,0.00%,97.59%
B01794,INTERCONTINENT SECURITIES CO LTD,165000,0.00%,97.59%
B01645,SELINA & CO LTD,155000,0.00%,97.59%
B02161,EMPERIO SECURITIES AND ASSETS MANAGEMENT,150000,0.00%,97.59%
B01906,IMPERIUM INTERNATIONAL SECURITIES LTD,144000,0.00%,97.59%
B01894,MFG LIMITED,143000,0.00%,97.59%
B01714,MAGE SECURITIES LTD,141000,0.00%,97.59%
B01980,SHANXI SECURITIES INTERNATIONAL LTD,139000,0.00%,97.59%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,137000,0.00%,97.59%
B02009,GOLDEN RICH SECURITIES LTD,137000,0.00%,97.59%
B01756,CHINA SKY SECURITIES LTD,135000,0.00%,97.59%
B01350,S. W. WOO & CO LTD,132000,0.00%,97.59%
B01322,WATON SECURITIES INTERNATIONAL LIMITED,131000,0.00%,97.59%
B01577,YF SECURITIES CO LTD,131000,0.00%,97.59%
B01982,CENTRAL CHINA INTERNATIONAL SECURITIES,130000,0.00%,97.59%
B01995,GARY CHENG SECURITIES LTD,128000,0.00%,97.59%
B01988,KOALA SECURITIES LTD,125000,0.00%,97.59%
B01922,VAST HARBOUR SECURITIES LTD,120000,0.00%,97.59%
B01999,CF SECURITIES LTD,114000,0.00%,97.59%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,108000,0.00%,97.59%
B02145,CIF SECURITIES FUTURES LTD,108000,0.00%,97.59%
B02068,CANFIELD SECURITIES CO LTD,106000,0.00%,97.59%
B01927,JAKOTA SECURITIES GROUP LTD,103000,0.00%,97.59%
B01527,NITTAN SECURITIES ASIA LTD,100000,0.00%,97.59%
B01642,KMT SECURITIES LTD,100000,0.00%,97.59%
B02081,FIRST FIDELITY CAPITAL (INTERNATIONAL),100000,0.00%,97.59%
B02134,HOPE SECURITIES LTD,100000,0.00%,97.59%
B02164,TUNG YAT SECURITIES LTD,99000,0.00%,97.59%
B01141,FE SECURITIES LTD,95000,0.00%,97.59%
B02101,ACER KING SECURITIES INTERNATIONAL LTD,76000,0.00%,97.59%
B01341,TUNG TAI SECURITIES CO LTD,74000,0.00%,97.59%
B01471,GREAT BAY SECURITIES LTD,69000,0.00%,97.59%
B01592,PLATINUM BROKING CO LTD,65000,0.00%,97.59%
B02019,GEO SECURITIES LTD,64000,0.00%,97.60%
B01604,WANHAI SECURITIES (HK) LTD,60000,0.00%,97.60%
B02045,AAA SECURITIES CO. LTD,60000,0.00%,97.60%
B02052,SUNHIGH FINANCIAL HOLDINGS LTD,60000,0.00%,97.60%
B02055,SUNFUND SECURITIES LTD,60000,0.00%,97.60%
B02158,DT SECURITIES & FUTURES CO. LTD,60000,0.00%,97.60%
B01447,BETA INTERNATIONAL SECURITIES LIMITED,59000,0.00%,97.60%
B02221,AACAT FINTECH LTD,55000,0.00%,97.60%
B02114,THEIA SECURITIES LTD,53000,0.00%,97.60%
,POON KIT SHAN BRENDA *,50000,0.00%,97.60%
B01957,PINESTONE SECURITIES LTD,50000,0.00%,97.60%
B02023,DONGHAI INTERNATIONAL SECURITIES,50000,0.00%,97.60%
B02229,PANDA SECURITIES COMPANY LTD,50000,0.00%,97.60%
B01949,GRAND CHINA SECURITIES LTD,45000,0.00%,97.60%
B01375,AVEREST CAPITAL LTD,42000,0.00%,97.60%
C00011,PUBLIC BANK (HONG KONG) LTD,42000,0.00%,97.60%
B01292,ALPHA SECURITIES CO LTD,40000,0.00%,97.60%
B01787,SOO PUI CHEN SECURITIES LTD,40000,0.00%,97.60%
B01816,CHEONG LEE SECURITIES LTD,40000,0.00%,97.60%
B01990,GRANDLY FINANCIAL SERVICES LTD,40000,0.00%,97.60%
B02163,GOLDEN EAGLE BROKERAGE LTD,40000,0.00%,97.60%
B01627,SDHG INTERNATIONAL SECURITIES LTD,39000,0.00%,97.60%
B01910,FTFT INTERNATIONAL SECURITIES AND,36000,0.00%,97.60%
B01519,GOOD HARVEST SECURITIES CO LTD,35000,0.00%,97.60%
B01923,SHUANGYING SECURITIES LTD,31000,0.00%,97.60%
B01755,T G SECURITIES LTD,30000,0.00%,97.60%
B01795,RAFFAELLO SECURITIES (HK) LTD,30000,0.00%,97.60%
B02046,CHINA ZHONG HENG FINANCE GROUP LTD,30000,0.00%,97.60%
B01510,ORIENTAL PATRON SECURITIES LTD,27000,0.00%,97.60%
B01974,ARISTO SECURITIES LTD,26194,0.00%,97.60%
B02078,AFFLUX SECURITIES LTD,26000,0.00%,97.60%
B02180,PLUTUS SECURITIES LTD,26000,0.00%,97.60%
B02183,SPDB INTERNATIONAL SECURITIES LTD,26000,0.00%,97.60%
B01785,PARTNERS CAPITAL SECURITIES LTD,25000,0.00%,97.60%
B01868,JIMEI SECURITIES LTD,25000,0.00%,97.60%
B02075,INNOVAX SECURITIES LTD,23000,0.00%,97.60%
B01751,IMAGI BROKERAGE LTD,22000,0.00%,97.60%
B02057,FUNDE SECURITIES LTD,22000,0.00%,97.60%
B02017,WILSON SECURITIES LTD,20000,0.00%,97.60%
B02108,WK SECURITIES LTD,20000,0.00%,97.60%
B02213,CITIC CFI SECURITIES COMPANY LTD,20000,0.00%,97.60%
B01538,MORTON SECURITIES LTD,17000,0.00%,97.60%
B01724,RAMON INVESTMENT CO LTD,15000,0.00%,97.60%
B02141,XIN YONGAN INTERNATIONAL SECURITIES,15000,0.00%,97.60%
B01920,TIANDA SECURITIES LTD,14000,0.00%,97.60%
B01883,CHINA RISE SECURITIES ASSET MANAGEMENT,13000,0.00%,97.60%
B01246,ROCTEC SECURITIES CO LTD,10000,0.00%,97.60%
B01575,MASTER TRADEMORE SECURITIES LTD,10000,0.00%,97.60%
B01619,TUNG WUI SECURITIES CO LTD,10000,0.00%,97.60%
B01964,HALCYON SECURITIES LTD,10000,0.00%,97.60%
B01992,CHINA CIFCO SECURITIES CO LTD,10000,0.00%,97.60%
B02013,ACU SECURITIES LTD,10000,0.00%,97.60%
B02014,YUET SHEUNG INTERNATIONAL SECURITIES LTD,10000,0.00%,97.60%
B02022,MODERN INNOVATIVE SECURITIES LTD,10000,0.00%,97.60%
B02193,PATRONS SECURITIES LTD,10000,0.00%,97.60%
B01308,M&F ASSET MANAGEMENT LTD,7000,0.00%,97.60%
B01684,WANG ON SECURITIES LTD,7000,0.00%,97.60%
B01851,RICHE BRIGHT SECURITIES LTD,7000,0.00%,97.60%
B02021,NEW HARVEST WEALTH SECURITIES COMPANY,7000,0.00%,97.60%
B01912,THE CORE SECURITIES COMPANY LTD,6000,0.00%,97.60%
B02004,INNOVATION SECURITIES CO LTD,6000,0.00%,97.60%
B01853,CMBC SECURITIES CO LTD,5000,0.00%,97.60%
B02063,SOLO SECURITIES LTD,5000,0.00%,97.60%
B02067,LIGHTHOUSE CAPITAL (HK) FINANCIAL LTD,5000,0.00%,97.60%
B02119,GAYANG SECURITIES LTD,5000,0.00%,97.60%
B01608,OPEN SECURITIES LTD,4000,0.00%,97.60%
B02016,GOLDHORSE SECURITIES LTD,4000,0.00%,97.60%
B02077,CONRAD INVESTMENT SERVICES LTD,4000,0.00%,97.60%
B02060,LEGO SECURITIES LTD,3000,0.00%,97.60%
B02073,SOLOMON JFZ (ASIA) HOLDINGS LTD,3000,0.00%,97.60%
B02094,ADVENT SECURITIES (HONG KONG) LTD,3000,0.00%,97.60%
B02153,WE SECURITIES LTD,3000,0.00%,97.60%
B02179,YAW KAI FINANCIAL GROUP LTD,3000,0.00%,97.60%
B02138,TIGER FAITH SECURITIES LTD,2000,0.00%,97.60%
B02099,DA INTERNATIONAL FINANCIAL SERVICE LTD,1000,0.00%,97.60%
B01240,TSUN CHI YUEN SECURITIES CO LTD,592,0.00%,97.60%
