ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01289,SOUTH CHINA SECURITIES LTD,65500,0.05%,56.74%
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,59000,0.04%,56.78%
B01588,LEI SHING HONG SECURITIES LTD,59000,0.04%,56.83%
B02142,TIGER BROKERS (HK) GLOBAL LTD,58500,0.04%,56.87%
B01842,BOCOM INTERNATIONAL SECURITIES LTD,57000,0.04%,56.92%
B01209,MASON SECURITIES LTD,55000,0.04%,56.96%
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,46600,0.03%,57.00%
B01252,CORPORATE BROKERS LTD,46500,0.03%,57.03%
B01673,FULBRIGHT SECURITIES LTD,45500,0.03%,57.07%
B01843,TELECOM KING SECURITIES LTD,45500,0.03%,57.10%
B01425,WELLFULL SECURITIES CO LTD,45000,0.03%,57.14%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,42000,0.03%,57.17%
B01511,TAT LEE SECURITIES CO LTD,38000,0.02%,57.20%
B01552,CARRIER STOCK INVESTMENT CO LTD,34000,0.02%,57.23%
B01298,GET NICE SECURITIES LTD,33000,0.02%,57.25%
B01450,DL BROKERAGE LTD,32000,0.02%,57.28%
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,29000,0.02%,57.30%
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,27500,0.02%,57.32%
B02195,LONG BRIDGE HK LTD,27000,0.02%,57.34%
B01556,LUK FOOK SECURITIES (HK) LTD,26000,0.02%,57.36%
C00088,CHINA MERCHANTS BANK CO LTD,26000,0.02%,57.38%
B01198,PO KAY SECURITIES & SHARES CO LTD,25500,0.01%,57.40%
B01947,FUBON SECURITIES (HONG KONG) LTD,25500,0.01%,57.42%
B01788,SUNRISE SECURITIES LTD,25000,0.01%,57.44%
B01340,LEHIN SECURITIES LTD,23368,0.01%,57.46%
B01338,EMPEROR SECURITIES LTD,22500,0.01%,57.48%
B01716,ORIENT SECURITIES LTD,22000,0.01%,57.49%
B01813,CCB INTERNATIONAL SECURITIES LTD,22000,0.01%,57.51%
B01129,WOCOM SECURITIES LTD,21613,0.01%,57.53%
B01213,MONEYMORE SECURITIES LTD,21500,0.01%,57.54%
B01294,CS WEALTH SECURITIES LTD,20000,0.01%,57.56%
B01509,UNICORN SECURITIES CO LTD,20000,0.01%,57.57%
B02132,BOOM SECURITIES (H.K.) LTD,20000,0.01%,57.59%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,19500,0.01%,57.60%
B01809,CHINA SYSTEM SECURITIES LTD,19500,0.01%,57.62%
B01433,HING WAI ALLIED SECURITIES LTD,18100,0.01%,57.63%
B01173,RIFA SECURITIES LTD,17400,0.01%,57.65%
B01700,REALINK FINANCIAL TRADE LTD,17000,0.01%,57.66%
B02159,USMART SECURITIES LTD,16500,0.01%,57.67%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,16000,0.01%,57.68%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),16000,0.01%,57.70%
B01567,PRIME SECURITIES LTD,15000,0.01%,57.71%
B01724,RAMON INVESTMENT CO LTD,15000,0.01%,57.72%
B01523,EVER-LONG SECURITIES CO LTD,14000,0.01%,57.73%
B01564,ABCI SECURITIES CO LTD,14000,0.01%,57.74%
B01445,VICTORY SECURITIES CO LTD,13500,0.01%,57.75%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,13500,0.01%,57.76%
B01267,WINFULL SECURITIES LTD,12000,0.00%,57.77%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),12000,0.00%,57.78%
B01343,CELETIO INVESTMENTS LTD,11000,0.00%,57.79%
B01439,TAI TAK SECURITIES (ASIA) LTD,11000,0.00%,57.80%
B01470,HUNG SING SECURITIES LTD,11000,0.00%,57.81%
,CHEUNG MAN FUNG *,10000,0.00%,57.81%
B01184,QUAM SECURITIES LTD,10000,0.00%,57.82%
B01527,NITTAN SECURITIES ASIA LTD,10000,0.00%,57.83%
B01585,SINO GRADE SECURITIES LTD,10000,0.00%,57.84%
B01649,CINDA INTERNATIONAL SECURITIES LTD,10000,0.00%,57.84%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,10000,0.00%,57.85%
B01885,HAFOO SECURITIES LTD,10000,0.00%,57.86%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,10000,0.00%,57.87%
C00095,EFG BANK AG,10000,0.00%,57.88%
B01373,CHRISTFUND SECURITIES LTD,9600,0.00%,57.88%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,9000,0.00%,57.89%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,9000,0.00%,57.90%
B01351,WING FUNG SECURITIES LTD,8500,0.00%,57.90%
B01941,CENTALINE SECURITIES LTD,8500,0.00%,57.91%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,8000,0.00%,57.92%
B01271,HANG TAI SECURITIES LTD,8000,0.00%,57.92%
B01275,SANFULL SECURITIES LTD,8000,0.00%,57.93%
B01389,ZHONGRONG PT SECURITIES LTD,8000,0.00%,57.93%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,7500,0.00%,57.94%
B01601,CSC SECURITIES (HK) LTD,7500,0.00%,57.95%
B01710,SINO-RICH SECURITIES & FUTURES LTD,7000,0.00%,57.95%
B01328,BAN HIN SECURITIES CO LTD,6000,0.00%,57.96%
B01356,DELTA ASIA SECURITIES LTD,6000,0.00%,57.96%
B02056,RUIBANG SECURITIES LTD,6000,0.00%,57.97%
B01401,MEGABASE SECURITIES LTD,5500,0.00%,57.97%
B01686,FIRST SHANGHAI SECURITIES LTD,5500,0.00%,57.97%
B01773,TOYO SECURITIES ASIA LTD,5500,0.00%,57.98%
B01123,HING WONG SECURITIES LTD,5000,0.00%,57.98%
B01438,KINGSTON SECURITIES LTD,5000,0.00%,57.99%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,5000,0.00%,57.99%
B01783,FREDDY CO LTD,4500,0.00%,57.99%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,4500,0.00%,58.00%
B01938,CHINA INDUSTRIAL SECURITIES,4500,0.00%,58.00%
B01459,IFAST SECURITIES (HK) LTD,4000,0.00%,58.00%
B01576,SIU ON SECURITIES LTD,4000,0.00%,58.01%
B01754,ASIA PACIFIC SECURITIES LTD,4000,0.00%,58.01%
B01901,CMB INTERNATIONAL SECURITIES LTD,4000,0.00%,58.01%
B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,4000,0.00%,58.02%
B02102,ZINVEST GLOBAL LTD,4000,0.00%,58.02%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,3600,0.00%,58.02%
B01320,LUEN FAT SECURITIES CO LTD,3000,0.00%,58.02%
B01615,KAM FAI SECURITIES CO LTD,3000,0.00%,58.03%
B02028,SORRENTO SECURITIES LTD,3000,0.00%,58.03%
B01696,HANTEC SECURITIES CO LTD,2700,0.00%,58.03%
B01416,VC BROKERAGE LTD,2500,0.00%,58.03%
B01551,YUE XIU SECURITIES CO LTD,2500,0.00%,58.03%
B01939,SOOCHOW SECURITIES INTERNATIONAL,2500,0.00%,58.04%
B01427,TSE'S SECURITIES LTD,2000,0.00%,58.04%
B01469,KAISER SECURITIES LTD,2000,0.00%,58.04%
B01555,ABN AMRO CLEARING HONG KONG LTD,2000,0.00%,58.04%
B01664,ROOFER SECURITIES LTD,2000,0.00%,58.04%
B01751,IMAGI BROKERAGE LTD,2000,0.00%,58.04%
B01905,SDIC SECURITIES (HONG KONG) LTD,2000,0.00%,58.05%
,HAPPY LING'S LIMITED *,1800,0.00%,58.05%
B01661,BOSCO SECURITIES LTD,1600,0.00%,58.05%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,1500,0.00%,58.05%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,1500,0.00%,58.05%
B01900,ORIENT SECURITIES (HONG KONG) LTD,1500,0.00%,58.05%
,SEEN SIU LAM *,1000,0.00%,58.05%
B01158,SOLID KING SECURITIES LTD,1000,0.00%,58.05%
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,1000,0.00%,58.05%
B01676,TAI SHING STOCK INVESTMENT CO LTD,1000,0.00%,58.06%
B01848,CATHAY SECURITIES (HONG KONG) LTD,1000,0.00%,58.06%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,1000,0.00%,58.06%
B01963,TFI SECURITIES AND FUTURES LTD,1000,0.00%,58.06%
B02163,GOLDEN EAGLE BROKERAGE LTD,1000,0.00%,58.06%
B01795,RAFFAELLO SECURITIES (HK) LTD,600,0.00%,58.06%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,500,0.00%,58.06%
B01290,SPS SECURITIES LTD,500,0.00%,58.06%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,500,0.00%,58.06%
B01794,INTERCONTINENT SECURITIES CO LTD,500,0.00%,58.06%
B01915,METAVERSE SECURITIES LTD,500,0.00%,58.06%
B01962,CHINA SECURITIES (INTERNATIONAL),500,0.00%,58.06%
B01974,ARISTO SECURITIES LTD,500,0.00%,58.06%
B02047,EDDID SECURITIES AND FUTURES LTD,500,0.00%,58.06%
B02093,UPMAX SECURITIES LTD,300,0.00%,58.06%
B01326,KING SUN SECURITIES LTD,200,0.00%,58.06%
B01762,DBS VICKERS (HONG KONG) LTD,200,0.00%,58.06%
B01240,TSUN CHI YUEN SECURITIES CO LTD,173,0.00%,58.06%
B01769,ONE CHINA SECURITIES LTD,67,0.00%,58.06%
,HONG KONG SECURITIES CLEARING CO. LTD.,16,0.00%,58.06%
