ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,1051686,0.04%,57.02%
B01224,MERRILL LYNCH FAR EAST LTD,956311,0.04%,57.06%
B01552,CARRIER STOCK INVESTMENT CO LTD,903920,0.04%,57.10%
B01423,PRUDENTIAL BROKERAGE LTD,797946,0.03%,57.14%
B01787,SOO PUI CHEN SECURITIES LTD,714511,0.03%,57.17%
C00111,SOCIETE GENERALE,604881,0.02%,57.20%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,602777,0.02%,57.23%
B01842,BOCOM INTERNATIONAL SECURITIES LTD,602424,0.02%,57.26%
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,571807,0.02%,57.29%
B01673,FULBRIGHT SECURITIES LTD,562548,0.02%,57.31%
B01905,SDIC SECURITIES (HONG KONG) LTD,558105,0.02%,57.34%
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,548881,0.02%,57.36%
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,470881,0.02%,57.39%
B01338,EMPEROR SECURITIES LTD,427728,0.02%,57.41%
B01264,MIB SECURITIES (HONG KONG) LTD,408892,0.01%,57.42%
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,400028,0.01%,57.44%
B01497,SINOPAC SECURITIES (ASIA) LTD,364418,0.01%,57.46%
B01540,UPBEST SECURITIES CO LTD,357356,0.01%,57.48%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,333300,0.01%,57.49%
B01941,CENTALINE SECURITIES LTD,330020,0.01%,57.51%
C00095,EFG BANK AG,322028,0.01%,57.52%
B01556,LUK FOOK SECURITIES (HK) LTD,300000,0.01%,57.54%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,269078,0.01%,57.55%
B01555,ABN AMRO CLEARING HONG KONG LTD,265280,0.01%,57.56%
B02132,BOOM SECURITIES (H.K.) LTD,265093,0.01%,57.58%
B01129,WOCOM SECURITIES LTD,261795,0.01%,57.59%
B01901,CMB INTERNATIONAL SECURITIES LTD,250588,0.01%,57.60%
C00070,OVERSEA-CHINESE BANKING CORPORATION LTD,245701,0.01%,57.61%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,245500,0.01%,57.62%
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,241165,0.01%,57.63%
B01588,LEI SHING HONG SECURITIES LTD,224250,0.01%,57.64%
B01119,CELESTIAL SECURITIES LTD,219765,0.01%,57.65%
B01169,PUBLIC FINANCIAL SECURITIES LTD,218632,0.01%,57.66%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,213583,0.01%,57.67%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,209000,0.00%,57.68%
B01356,DELTA ASIA SECURITIES LTD,207342,0.00%,57.69%
B01939,SOOCHOW SECURITIES INTERNATIONAL,200500,0.00%,57.70%
B01904,VALUABLE CAPITAL LTD,200233,0.00%,57.71%
B01252,CORPORATE BROKERS LTD,199648,0.00%,57.72%
B01289,SOUTH CHINA SECURITIES LTD,199337,0.00%,57.73%
B01275,SANFULL SECURITIES LTD,191421,0.00%,57.74%
B01938,CHINA INDUSTRIAL SECURITIES,190500,0.00%,57.75%
B01649,CINDA INTERNATIONAL SECURITIES LTD,188440,0.00%,57.76%
B01947,FUBON SECURITIES (HONG KONG) LTD,167200,0.00%,57.77%
B01759,WINLAND WEALTH MANAGEMENT LTD,160762,0.00%,57.77%
B01450,DL BROKERAGE LTD,155523,0.00%,57.78%
B01298,GET NICE SECURITIES LTD,136003,0.00%,57.79%
B01494,AUDREY CHOW SECURITIES LTD,135892,0.00%,57.79%
B01866,ICBC INTERNATIONAL SECURITIES LTD,135500,0.00%,57.80%
B01974,ARISTO SECURITIES LTD,135338,0.00%,57.81%
B01567,PRIME SECURITIES LTD,131043,0.00%,57.81%
B01373,CHRISTFUND SECURITIES LTD,128275,0.00%,57.82%
B01184,QUAM SECURITIES LTD,125500,0.00%,57.82%
B01209,MASON SECURITIES LTD,125414,0.00%,57.83%
C00026,CHONG HING BANK LTD,123000,0.00%,57.84%
B01198,PO KAY SECURITIES & SHARES CO LTD,121446,0.00%,57.84%
B01173,RIFA SECURITIES LTD,118035,0.00%,57.85%
B01141,FE SECURITIES LTD,112655,0.00%,57.85%
B02195,LONG BRIDGE HK LTD,110355,0.00%,57.86%
B01962,CHINA SECURITIES (INTERNATIONAL),109500,0.00%,57.86%
B01988,KOALA SECURITIES LTD,107000,0.00%,57.87%
B01425,WELLFULL SECURITIES CO LTD,105726,0.00%,57.87%
B01438,KINGSTON SECURITIES LTD,104805,0.00%,57.88%
B01564,ABCI SECURITIES CO LTD,103500,0.00%,57.88%
B01813,CCB INTERNATIONAL SECURITIES LTD,102500,0.00%,57.89%
B01762,DBS VICKERS (HONG KONG) LTD,101000,0.00%,57.89%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,100000,0.00%,57.90%
B01940,SOFI SECURITIES (HONG KONG) LTD,98214,0.00%,57.90%
B01546,WO FUNG SECURITIES CO LTD,98122,0.00%,57.91%
B01789,HO FUNG SHARES INVESTMENT LTD,95550,0.00%,57.91%
B01253,STOCKWELL SECURITIES LTD,95000,0.00%,57.92%
B02175,WEBULL SECURITIES LTD,92224,0.00%,57.92%
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,91000,0.00%,57.92%
B01271,HANG TAI SECURITIES LTD,89500,0.00%,57.93%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,88500,0.00%,57.93%
B01483,BULLISH SECURITIES LTD,85165,0.00%,57.94%
B01724,RAMON INVESTMENT CO LTD,85084,0.00%,57.94%
B01158,SOLID KING SECURITIES LTD,83024,0.00%,57.94%
B01343,CELETIO INVESTMENTS LTD,79604,0.00%,57.95%
B02142,TIGER BROKERS (HK) GLOBAL LTD,77825,0.00%,57.95%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,77147,0.00%,57.96%
B01267,WINFULL SECURITIES LTD,75903,0.00%,57.96%
B01439,TAI TAK SECURITIES (ASIA) LTD,75488,0.00%,57.96%
B02159,USMART SECURITIES LTD,74654,0.00%,57.97%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,71525,0.00%,57.97%
B01809,CHINA SYSTEM SECURITIES LTD,71500,0.00%,57.97%
B01324,FUNDERSTONE SECURITIES LTD,70035,0.00%,57.98%
B01459,IFAST SECURITIES (HK) LTD,69750,0.00%,57.98%
B01213,MONEYMORE SECURITIES LTD,69344,0.00%,57.98%
B01123,HING WONG SECURITIES LTD,69000,0.00%,57.99%
B01340,LEHIN SECURITIES LTD,66764,0.00%,57.99%
B01767,NEW GALA SECURITIES CO LTD,66100,0.00%,57.99%
B01843,TELECOM KING SECURITIES LTD,64000,0.00%,57.99%
B01900,ORIENT SECURITIES (HONG KONG) LTD,60500,0.00%,58.00%
,TONG WUN LING *,60000,0.00%,58.00%
B01389,ZHONGRONG PT SECURITIES LTD,56500,0.00%,58.00%
B01696,HANTEC SECURITIES CO LTD,54735,0.00%,58.01%
B01973,PC SECURITIES LTD,53500,0.00%,58.01%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,51700,0.00%,58.01%
B01433,HING WAI ALLIED SECURITIES LTD,50365,0.00%,58.01%
B01680,SUCCESS SECURITIES LTD,50220,0.00%,58.02%
C00088,CHINA MERCHANTS BANK CO LTD,49500,0.00%,58.02%
B01686,FIRST SHANGHAI SECURITIES LTD,49206,0.00%,58.02%
B01230,GAOYU SECURITIES LIMITED,49200,0.00%,58.02%
B01814,WELL LINK SECURITIES LTD,46000,0.00%,58.02%
B01470,HUNG SING SECURITIES LTD,45500,0.00%,58.03%
B01511,TAT LEE SECURITIES CO LTD,45500,0.00%,58.03%
B01248,KWAN YICK SECURITIES (INTERNATIONAL) LTD,45000,0.00%,58.03%
B01700,REALINK FINANCIAL TRADE LTD,45000,0.00%,58.03%
B01481,NEW REGION SECURITIES CO LTD,44560,0.00%,58.04%
B01525,KEE CHEONG SECURITIES CO LTD,44060,0.00%,58.04%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),41476,0.00%,58.04%
B01615,KAM FAI SECURITIES CO LTD,40514,0.00%,58.04%
,LAM WANG HOI STEPHEN *,40000,0.00%,58.04%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,40000,0.00%,58.04%
B01551,YUE XIU SECURITIES CO LTD,39500,0.00%,58.05%
B01848,CATHAY SECURITIES (HONG KONG) LTD,38500,0.00%,58.05%
B01272,FB SECURITIES (HONG KONG) LTD,37529,0.00%,58.05%
B01783,FREDDY CO LTD,36105,0.00%,58.05%
B01351,WING FUNG SECURITIES LTD,35500,0.00%,58.05%
B01885,HAFOO SECURITIES LTD,35500,0.00%,58.06%
B02028,SORRENTO SECURITIES LTD,35000,0.00%,58.06%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,34506,0.00%,58.06%
B01519,GOOD HARVEST SECURITIES CO LTD,33500,0.00%,58.06%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,31900,0.00%,58.06%
B01769,ONE CHINA SECURITIES LTD,30683,0.00%,58.06%
B01666,GLORY SUN SECURITIES LTD,30000,0.00%,58.06%
B01585,SINO GRADE SECURITIES LTD,29362,0.00%,58.07%
B01294,CS WEALTH SECURITIES LTD,28500,0.00%,58.07%
B01445,VICTORY SECURITIES CO LTD,28500,0.00%,58.07%
B01328,BAN HIN SECURITIES CO LTD,28467,0.00%,58.07%
B01240,TSUN CHI YUEN SECURITIES CO LTD,28268,0.00%,58.07%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,27500,0.00%,58.07%
B01788,SUNRISE SECURITIES LTD,26500,0.00%,58.07%
B01659,CHEER UNION SECURITIES LTD,26057,0.00%,58.07%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,25100,0.00%,58.08%
B01514,KARL-THOMSON SECURITIES CO LTD,24500,0.00%,58.08%
B01458,YICKO SECURITIES LTD,24311,0.00%,58.08%
,LAM SZE MAN ADA *,24000,0.00%,58.08%
C00011,PUBLIC BANK (HONG KONG) LTD,23500,0.00%,58.08%
B01454,HAO TIAN INTERNATIONAL SECURITIES LTD,22500,0.00%,58.08%
B01669,FIRST SECURITIES (HK) LTD,22000,0.00%,58.08%
B01964,HALCYON SECURITIES LTD,21500,0.00%,58.08%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,21000,0.00%,58.08%
B01773,TOYO SECURITIES ASIA LTD,20500,0.00%,58.09%
,SIU YUK LUNG *,20000,0.00%,58.09%
B01608,OPEN SECURITIES LTD,20000,0.00%,58.09%
B01833,CTBC ASIA LTD,20000,0.00%,58.09%
B01664,ROOFER SECURITIES LTD,19000,0.00%,58.09%
B01676,TAI SHING STOCK INVESTMENT CO LTD,18980,0.00%,58.09%
B02120,LIVERMORE HOLDINGS LTD,18500,0.00%,58.09%
B01523,EVER-LONG SECURITIES CO LTD,17500,0.00%,58.09%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,17500,0.00%,58.09%
B01427,TSE'S SECURITIES LTD,16500,0.00%,58.09%
B01292,ALPHA SECURITIES CO LTD,15847,0.00%,58.09%
B01509,UNICORN SECURITIES CO LTD,15500,0.00%,58.09%
B01967,YUNFENG SECURITIES LTD,14500,0.00%,58.10%
B01936,MIGHTY BROKERAGE (ASIA) LTD,13500,0.00%,58.10%
B01601,CSC SECURITIES (HK) LTD,13000,0.00%,58.10%
B01705,HENIK SECURITIES LTD,13000,0.00%,58.10%
B01925,BMI SECURITIES LTD,12500,0.00%,58.10%
B02163,GOLDEN EAGLE BROKERAGE LTD,12500,0.00%,58.10%
B01138,CLSA LTD,12389,0.00%,58.10%
B02229,PANDA SECURITIES COMPANY LTD,12000,0.00%,58.10%
B02093,UPMAX SECURITIES LTD,11134,0.00%,58.10%
B01080,VMS SECURITIES LTD,10500,0.00%,58.10%
B01277,BRADBURY SECURITIES LTD,10500,0.00%,58.10%
B01661,BOSCO SECURITIES LTD,10500,0.00%,58.10%
B01794,INTERCONTINENT SECURITIES CO LTD,10500,0.00%,58.10%
,YEUNG MIU YING *,10000,0.00%,58.10%
B02087,GLOBAL MASTERMIND SECURITIES LTD,10000,0.00%,58.10%
B01978,FOUNDER SECURITIES (HONG KONG) LTD,9500,0.00%,58.10%
B01684,WANG ON SECURITIES LTD,9181,0.00%,58.10%
B01930,PRIME COURAGE SECURITIES CO LTD,9000,0.00%,58.10%
B01416,VC BROKERAGE LTD,8500,0.00%,58.10%
B01665,WINSOME STOCK CO LTD,8055,0.00%,58.11%
B01231,GIGAMONEY LTD,7500,0.00%,58.11%
B01535,WING YEE SECURITIES CO LTD,7000,0.00%,58.11%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,7000,0.00%,58.11%
B01350,S. W. WOO & CO LTD,6948,0.00%,58.11%
B01741,SINOMAX SECURITIES LTD,6500,0.00%,58.11%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),6500,0.00%,58.11%
,FUNG HO SUET MUI CARMEN *,6000,0.00%,58.11%
B01401,MEGABASE SECURITIES LTD,6000,0.00%,58.11%
B01577,YF SECURITIES CO LTD,5550,0.00%,58.11%
B01455,NATIONAL RESOURCES SECURITIES LTD,5500,0.00%,58.11%
B01915,METAVERSE SECURITIES LTD,5500,0.00%,58.11%
B02156,LINKWAYS INVESTMENT MANAGEMENT LTD,5500,0.00%,58.11%
B01710,SINO-RICH SECURITIES & FUTURES LTD,5000,0.00%,58.11%
B01743,CEPA ALLIANCE SECURITIES LTD,5000,0.00%,58.11%
B01782,SEAGA INTERNATIONAL LTD,5000,0.00%,58.11%
B01660,"GRANSING SECURITIES CO., LIMITED",4500,0.00%,58.11%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,4000,0.00%,58.11%
B01685,ARK SECURITIES (HONG KONG) LTD,4000,0.00%,58.11%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,4000,0.00%,58.11%
B02096,AFG SECURITIES LTD,4000,0.00%,58.11%
B01576,SIU ON SECURITIES LTD,3991,0.00%,58.11%
B02055,SUNFUND SECURITIES LTD,3725,0.00%,58.11%
B01510,ORIENTAL PATRON SECURITIES LTD,3500,0.00%,58.11%
B01341,TUNG TAI SECURITIES CO LTD,3000,0.00%,58.11%
B01444,YUEXING SECURITIES COMPANY LTD,3000,0.00%,58.11%
B01922,VAST HARBOUR SECURITIES LTD,3000,0.00%,58.11%
B01469,KAISER SECURITIES LTD,2500,0.00%,58.11%
B01716,ORIENT SECURITIES LTD,2500,0.00%,58.11%
B01753,FORTUNE (HK) SECURITIES LTD,2500,0.00%,58.11%
B01934,SELECT INVESTMENT SERVICES LTD,2500,0.00%,58.11%
B01290,SPS SECURITIES LTD,2050,0.00%,58.11%
,POON KIT SHAN BRENDA *,2000,0.00%,58.11%
B01320,LUEN FAT SECURITIES CO LTD,2000,0.00%,58.11%
B01571,KARFORD SECURITIES LTD,2000,0.00%,58.11%
B01875,GUODU SECURITIES (HONG KONG) LTD,2000,0.00%,58.11%
B02085,JOY RICH SECURITIES INVESTMENT LTD,2000,0.00%,58.11%
B02138,TIGER FAITH SECURITIES LTD,2000,0.00%,58.11%
B01714,MAGE SECURITIES LTD,1500,0.00%,58.11%
B01853,CMBC SECURITIES CO LTD,1500,0.00%,58.11%
B01857,KAISA FINANCIAL GROUP CO LTD,1500,0.00%,58.11%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),1500,0.00%,58.11%
B01894,MFG LIMITED,1500,0.00%,58.11%
B02068,CANFIELD SECURITIES CO LTD,1500,0.00%,58.11%
B02075,INNOVAX SECURITIES LTD,1500,0.00%,58.11%
B02128,SILVERBRICKS SECURITIES CO LTD,1500,0.00%,58.11%
B02134,HOPE SECURITIES LTD,1500,0.00%,58.11%
B02215,JIN YI FINANCIAL GROUP LTD,1500,0.00%,58.11%
,CHU WAI KWAN *,1188,0.00%,58.11%
,HAPPY LING'S LIMITED *,1000,0.00%,58.11%
B01677,ANUENUE SECURITIES LTD,1000,0.00%,58.11%
B01755,T G SECURITIES LTD,1000,0.00%,58.11%
B01821,GETTA SECURITIES LTD,1000,0.00%,58.11%
B01883,CHINA RISE SECURITIES ASSET MANAGEMENT,1000,0.00%,58.11%
B01997,SUNCORP SECURITIES LTD,1000,0.00%,58.11%
B02032,FORTHRIGHT SECURITIES CO LTD,1000,0.00%,58.11%
B02047,EDDID SECURITIES AND FUTURES LTD,1000,0.00%,58.11%
B02056,RUIBANG SECURITIES LTD,1000,0.00%,58.11%
B02212,HUAAN SECURITIES (HONG KONG) BROKERAGE,1000,0.00%,58.11%
B01907,CHINA DEMETER SECURITIES LTD,868,0.00%,58.11%
,LAU FUNG YEE ROSANNA *,500,0.00%,58.11%
B01447,BETA INTERNATIONAL SECURITIES LIMITED,500,0.00%,58.11%
B01906,IMPERIUM INTERNATIONAL SECURITIES LTD,500,0.00%,58.11%
B01949,GRAND CHINA SECURITIES LTD,500,0.00%,58.11%
B02102,ZINVEST GLOBAL LTD,500,0.00%,58.11%
B02221,AACAT FINTECH LTD,500,0.00%,58.11%
,CHEUNG KWAN HO *,300,0.00%,58.11%
,HONG KONG SECURITIES CLEARING CO. LTD.,211,0.00%,58.11%
B01830,MIRAE ASSET SECURITIES (HK) LTD,35,0.00%,58.11%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,5,0.00%,58.11%
