ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01762,DBS VICKERS (HONG KONG) LTD,184000,0.07%,82.07%
B01356,DELTA ASIA SECURITIES LTD,174900,0.06%,82.14%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,166000,0.06%,82.21%
B02132,BOOM SECURITIES (H.K.) LTD,151800,0.05%,82.27%
B01324,FUNDERSTONE SECURITIES LTD,142000,0.05%,82.32%
C00058,CHINA CITIC BANK INTERNATIONAL LTD,137000,0.05%,82.38%
B01275,SANFULL SECURITIES LTD,125000,0.04%,82.42%
B01842,BOCOM INTERNATIONAL SECURITIES LTD,119100,0.04%,82.47%
C00015,DBS BANK (HONG KONG) LTD,118200,0.04%,82.52%
B01939,SOOCHOW SECURITIES INTERNATIONAL,106000,0.04%,82.56%
B01173,RIFA SECURITIES LTD,105000,0.04%,82.60%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,99000,0.03%,82.64%
B01338,EMPEROR SECURITIES LTD,94900,0.03%,82.68%
B01272,FB SECURITIES (HONG KONG) LTD,90000,0.03%,82.71%
B01119,CELESTIAL SECURITIES LTD,81700,0.03%,82.75%
B01630,ANLI SECURITIES LTD,80000,0.03%,82.78%
B02142,TIGER BROKERS (HK) GLOBAL LTD,80000,0.03%,82.81%
B01328,BAN HIN SECURITIES CO LTD,74000,0.02%,82.84%
B01938,CHINA INDUSTRIAL SECURITIES,74000,0.02%,82.87%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,70900,0.02%,82.90%
B01947,FUBON SECURITIES (HONG KONG) LTD,70000,0.02%,82.92%
B02047,EDDID SECURITIES AND FUTURES LTD,70000,0.02%,82.95%
B01649,CINDA INTERNATIONAL SECURITIES LTD,67000,0.02%,82.98%
B01676,TAI SHING STOCK INVESTMENT CO LTD,66000,0.02%,83.00%
B01559,WISETRADE SECURITIES LTD,60000,0.02%,83.03%
B01787,SOO PUI CHEN SECURITIES LTD,60000,0.02%,83.05%
B01556,LUK FOOK SECURITIES (HK) LTD,54000,0.02%,83.07%
B01433,HING WAI ALLIED SECURITIES LTD,53000,0.02%,83.09%
B01298,GET NICE SECURITIES LTD,51000,0.02%,83.11%
B01788,SUNRISE SECURITIES LTD,50000,0.01%,83.13%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),47700,0.01%,83.15%
B01427,TSE'S SECURITIES LTD,47000,0.01%,83.17%
B01373,CHRISTFUND SECURITIES LTD,42400,0.01%,83.19%
B01523,EVER-LONG SECURITIES CO LTD,40000,0.01%,83.20%
B02195,LONG BRIDGE HK LTD,40000,0.01%,83.22%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,39200,0.01%,83.23%
B01743,CEPA ALLIANCE SECURITIES LTD,38000,0.01%,83.25%
B01769,ONE CHINA SECURITIES LTD,37362,0.01%,83.26%
B01423,PRUDENTIAL BROKERAGE LTD,36600,0.01%,83.28%
B01696,HANTEC SECURITIES CO LTD,32000,0.01%,83.29%
B01351,WING FUNG SECURITIES LTD,30000,0.01%,83.30%
B01588,LEI SHING HONG SECURITIES LTD,30000,0.01%,83.31%
B02102,ZINVEST GLOBAL LTD,30000,0.01%,83.33%
B01438,KINGSTON SECURITIES LTD,28000,0.01%,83.34%
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,24900,0.00%,83.35%
B01450,DL BROKERAGE LTD,21000,0.00%,83.36%
B01809,CHINA SYSTEM SECURITIES LTD,21000,0.00%,83.36%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,20000,0.00%,83.37%
B01494,AUDREY CHOW SECURITIES LTD,20000,0.00%,83.38%
B01661,BOSCO SECURITIES LTD,20000,0.00%,83.39%
B01756,CHINA SKY SECURITIES LTD,20000,0.00%,83.40%
B02030,SR WEALTH SECURITIES LTD,20000,0.00%,83.40%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,17700,0.00%,83.41%
B01252,CORPORATE BROKERS LTD,15400,0.00%,83.42%
B01455,NATIONAL RESOURCES SECURITIES LTD,15200,0.00%,83.42%
B01264,MIB SECURITIES (HONG KONG) LTD,15000,0.00%,83.43%
B01439,TAI TAK SECURITIES (ASIA) LTD,15000,0.00%,83.43%
B01866,ICBC INTERNATIONAL SECURITIES LTD,15000,0.00%,83.44%
B01773,TOYO SECURITIES ASIA LTD,14000,0.00%,83.45%
B01158,SOLID KING SECURITIES LTD,12000,0.00%,83.45%
B01705,HENIK SECURITIES LTD,11000,0.00%,83.45%
B01080,VMS SECURITIES LTD,10000,0.00%,83.46%
B01169,PUBLIC FINANCIAL SECURITIES LTD,10000,0.00%,83.46%
B01213,MONEYMORE SECURITIES LTD,10000,0.00%,83.47%
B01555,ABN AMRO CLEARING HONG KONG LTD,10000,0.00%,83.47%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,10000,0.00%,83.47%
B01794,INTERCONTINENT SECURITIES CO LTD,10000,0.00%,83.48%
B01885,HAFOO SECURITIES LTD,10000,0.00%,83.48%
B01907,CHINA DEMETER SECURITIES LTD,10000,0.00%,83.49%
B01981,BLUESTONE SECURITIES (HK) CO LTD,10000,0.00%,83.49%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),9500,0.00%,83.49%
B01921,GONG PING SECURITIES LTD,8700,0.00%,83.50%
B01716,ORIENT SECURITIES LTD,8000,0.00%,83.50%
B01416,VC BROKERAGE LTD,7500,0.00%,83.50%
B01340,LEHIN SECURITIES LTD,6529,0.00%,83.51%
B01551,YUE XIU SECURITIES CO LTD,6000,0.00%,83.51%
B01665,WINSOME STOCK CO LTD,6000,0.00%,83.51%
B01666,GLORY SUN SECURITIES LTD,6000,0.00%,83.51%
B01470,HUNG SING SECURITIES LTD,4500,0.00%,83.51%
B01481,NEW REGION SECURITIES CO LTD,4500,0.00%,83.52%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,4000,0.00%,83.52%
B02093,UPMAX SECURITIES LTD,4000,0.00%,83.52%
B01129,WOCOM SECURITIES LTD,3500,0.00%,83.52%
B01458,YICKO SECURITIES LTD,3000,0.00%,83.52%
B01936,MIGHTY BROKERAGE (ASIA) LTD,3000,0.00%,83.52%
B01141,FE SECURITIES LTD,2800,0.00%,83.52%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,2700,0.00%,83.53%
B01240,TSUN CHI YUEN SECURITIES CO LTD,2557,0.00%,83.53%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,2400,0.00%,83.53%
C00093,BNP PARIBAS,2400,0.00%,83.53%
B01294,CS WEALTH SECURITIES LTD,2000,0.00%,83.53%
B01318,OKASAN INTERNATIONAL (ASIA) LTD,2000,0.00%,83.53%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,2000,0.00%,83.53%
B01660,"GRANSING SECURITIES CO., LIMITED",2000,0.00%,83.53%
B01724,RAMON INVESTMENT CO LTD,2000,0.00%,83.53%
B01998,CHINA SUNRISE SECURITIES (INTL) LTD,2000,0.00%,83.53%
B01585,SINO GRADE SECURITIES LTD,1300,0.00%,83.53%
B01511,TAT LEE SECURITIES CO LTD,1200,0.00%,83.53%
B01483,BULLISH SECURITIES LTD,1000,0.00%,83.53%
B01604,WANHAI SECURITIES (HK) LTD,1000,0.00%,83.54%
B02138,TIGER FAITH SECURITIES LTD,1000,0.00%,83.54%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,500,0.00%,83.54%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,400,0.00%,83.54%
B01664,ROOFER SECURITIES LTD,300,0.00%,83.54%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,300,0.00%,83.54%
,HONG KONG SECURITIES CLEARING CO. LTD.,1,0.00%,83.54%
