ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01668,BRIGHT SMART SECURITIES INTERNATIONAL,156105,0.05%,82.17%
B01584,CHIEF SECURITIES LTD,137800,0.04%,82.22%
B01267,WINFULL SECURITIES LTD,131970,0.04%,82.26%
B01138,CLSA LTD,122000,0.04%,82.30%
C00041,OCBC BANK (HONG KONG) LTD,118235,0.03%,82.34%
C00036,CHINA CONSTRUCTION BANK (ASIA),117820,0.03%,82.38%
B02132,BOOM SECURITIES (H.K.) LTD,114000,0.03%,82.42%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,108000,0.03%,82.45%
B01340,LEHIN SECURITIES LTD,106428,0.03%,82.49%
B01118,EAST ASIA SECURITIES CO LTD,105750,0.03%,82.52%
B01497,SINOPAC SECURITIES (ASIA) LTD,100918,0.03%,82.56%
B01324,FUNDERSTONE SECURITIES LTD,99966,0.03%,82.59%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,98523,0.03%,82.62%
C00028,NANYANG COMMERCIAL BANK LTD,95806,0.03%,82.65%
B01514,KARL-THOMSON SECURITIES CO LTD,88400,0.02%,82.68%
C00048,CHIYU BANKING CORPORATION LTD,79803,0.02%,82.71%
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,63587,0.02%,82.73%
B01653,WAI MAN STOCK & SHARES CO LTD,60000,0.01%,82.75%
B01556,LUK FOOK SECURITIES (HK) LTD,54000,0.01%,82.77%
B01727,ICBC (ASIA) SECURITIES LTD,52443,0.01%,82.79%
B01450,DL BROKERAGE LTD,50000,0.01%,82.80%
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,48000,0.01%,82.82%
B01423,PRUDENTIAL BROKERAGE LTD,46693,0.01%,82.83%
B01481,NEW REGION SECURITIES CO LTD,46000,0.01%,82.85%
B01546,WO FUNG SECURITIES CO LTD,46000,0.01%,82.86%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,44000,0.01%,82.88%
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,42587,0.01%,82.89%
B01788,SUNRISE SECURITIES LTD,40000,0.01%,82.91%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),40000,0.01%,82.92%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,30442,0.01%,82.93%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,26000,0.00%,82.94%
B01905,SDIC SECURITIES (HONG KONG) LTD,24000,0.00%,82.95%
B01271,HANG TAI SECURITIES LTD,23159,0.00%,82.95%
B01184,QUAM SECURITIES LTD,20049,0.00%,82.96%
B01173,RIFA SECURITIES LTD,20038,0.00%,82.97%
B01252,CORPORATE BROKERS LTD,20000,0.00%,82.97%
B01676,TAI SHING STOCK INVESTMENT CO LTD,20000,0.00%,82.98%
B01842,BOCOM INTERNATIONAL SECURITIES LTD,16200,0.00%,82.99%
B01129,WOCOM SECURITIES LTD,15400,0.00%,82.99%
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,14007,0.00%,83.00%
B01274,MORGAN STANLEY HONG KONG SECURITIES LTD,14000,0.00%,83.00%
B01510,ORIENTAL PATRON SECURITIES LTD,13200,0.00%,83.01%
B01720,NORMAN KONG SECURITIES CO LTD,13200,0.00%,83.01%
B01904,VALUABLE CAPITAL LTD,12000,0.00%,83.01%
B01470,HUNG SING SECURITIES LTD,10271,0.00%,83.02%
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,10002,0.00%,83.02%
B01389,ZHONGRONG PT SECURITIES LTD,10000,0.00%,83.02%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,10000,0.00%,83.03%
B01673,FULBRIGHT SECURITIES LTD,10000,0.00%,83.03%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,10000,0.00%,83.03%
B01696,HANTEC SECURITIES CO LTD,10000,0.00%,83.04%
B01900,ORIENT SECURITIES (HONG KONG) LTD,10000,0.00%,83.04%
B01169,PUBLIC FINANCIAL SECURITIES LTD,8020,0.00%,83.04%
B01356,DELTA ASIA SECURITIES LTD,8011,0.00%,83.05%
B01298,GET NICE SECURITIES LTD,8000,0.00%,83.05%
B01885,HAFOO SECURITIES LTD,8000,0.00%,83.05%
B01209,MASON SECURITIES LTD,6000,0.00%,83.05%
B01459,IFAST SECURITIES (HK) LTD,6000,0.00%,83.05%
B01941,CENTALINE SECURITIES LTD,6000,0.00%,83.06%
B01272,FB SECURITIES (HONG KONG) LTD,5751,0.00%,83.06%
B01762,DBS VICKERS (HONG KONG) LTD,5189,0.00%,83.06%
B01511,TAT LEE SECURITIES CO LTD,4752,0.00%,83.06%
B01343,CELETIO INVESTMENTS LTD,4494,0.00%,83.06%
B01289,SOUTH CHINA SECURITIES LTD,4400,0.00%,83.06%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,4400,0.00%,83.07%
B01686,FIRST SHANGHAI SECURITIES LTD,4400,0.00%,83.07%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,4400,0.00%,83.07%
B01809,CHINA SYSTEM SECURITIES LTD,4400,0.00%,83.07%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,4400,0.00%,83.07%
,HONG KONG SECURITIES CLEARING CO. LTD.,4364,0.00%,83.07%
B01433,HING WAI ALLIED SECURITIES LTD,4200,0.00%,83.07%
B01483,BULLISH SECURITIES LTD,4000,0.00%,83.08%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,4000,0.00%,83.08%
B01940,SOFI SECURITIES (HONG KONG) LTD,4000,0.00%,83.08%
B01661,BOSCO SECURITIES LTD,2241,0.00%,83.08%
B01564,ABCI SECURITIES CO LTD,2200,0.00%,83.08%
B01123,HING WONG SECURITIES LTD,2000,0.00%,83.08%
B01350,S. W. WOO & CO LTD,2000,0.00%,83.08%
B01439,TAI TAK SECURITIES (ASIA) LTD,2000,0.00%,83.08%
B01773,TOYO SECURITIES ASIA LTD,2000,0.00%,83.08%
B01843,TELECOM KING SECURITIES LTD,2000,0.00%,83.08%
B02142,TIGER BROKERS (HK) GLOBAL LTD,2000,0.00%,83.08%
B01769,ONE CHINA SECURITIES LTD,1888,0.00%,83.08%
B01198,PO KAY SECURITIES & SHARES CO LTD,1200,0.00%,83.09%
B01240,TSUN CHI YUEN SECURITIES CO LTD,890,0.00%,83.09%
B02093,UPMAX SECURITIES LTD,414,0.00%,83.09%
B01224,MERRILL LYNCH FAR EAST LTD,156,0.00%,83.09%
B01410,WINGS SECURITIES (HK) LTD,1,0.00%,83.09%
