ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01129,WOCOM SECURITIES LTD,288000,0.03%,60.61%
B01183,CHONG HING SECURITIES LTD,278000,0.03%,60.65%
C00041,OCBC BANK (HONG KONG) LTD,234380,0.03%,60.68%
B01584,CHIEF SECURITIES LTD,200645,0.02%,60.71%
B01565,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,194006,0.02%,60.74%
B01252,CORPORATE BROKERS LTD,166849,0.02%,60.76%
B01118,EAST ASIA SECURITIES CO LTD,141805,0.01%,60.78%
B02132,BOOM SECURITIES (H.K.) LTD,140911,0.01%,60.80%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),140000,0.01%,60.81%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,120000,0.01%,60.83%
B01673,FULBRIGHT SECURITIES LTD,94000,0.01%,60.84%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,70200,0.00%,60.85%
B01511,TAT LEE SECURITIES CO LTD,68342,0.00%,60.86%
B01842,BOCOM INTERNATIONAL SECURITIES LTD,63237,0.00%,60.87%
B01962,CHINA SECURITIES (INTERNATIONAL),57000,0.00%,60.88%
B01724,RAMON INVESTMENT CO LTD,54447,0.00%,60.88%
B01324,FUNDERSTONE SECURITIES LTD,52489,0.00%,60.89%
B02195,LONG BRIDGE HK LTD,50277,0.00%,60.90%
B01425,WELLFULL SECURITIES CO LTD,47771,0.00%,60.90%
B01555,ABN AMRO CLEARING HONG KONG LTD,47000,0.00%,60.91%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,46093,0.00%,60.92%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),46000,0.00%,60.92%
B01115,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,42966,0.00%,60.93%
B01340,LEHIN SECURITIES LTD,40309,0.00%,60.93%
B01540,UPBEST SECURITIES CO LTD,39000,0.00%,60.94%
B02142,TIGER BROKERS (HK) GLOBAL LTD,38000,0.00%,60.94%
B01481,NEW REGION SECURITIES CO LTD,34000,0.00%,60.95%
B01184,QUAM SECURITIES LTD,33000,0.00%,60.95%
B01224,MERRILL LYNCH FAR EAST LTD,32834,0.00%,60.96%
B01814,WELL LINK SECURITIES LTD,31000,0.00%,60.96%
B02159,USMART SECURITIES LTD,30000,0.00%,60.97%
B01519,GOOD HARVEST SECURITIES CO LTD,27000,0.00%,60.97%
B01556,LUK FOOK SECURITIES (HK) LTD,21040,0.00%,60.97%
B01423,PRUDENTIAL BROKERAGE LTD,20000,0.00%,60.97%
B01445,VICTORY SECURITIES CO LTD,20000,0.00%,60.98%
B01228,CITIC SECURITIES BROKERAGE (HK) LTD,19423,0.00%,60.98%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,19000,0.00%,60.98%
B01356,DELTA ASIA SECURITIES LTD,18878,0.00%,60.99%
B01209,MASON SECURITIES LTD,18693,0.00%,60.99%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,17399,0.00%,60.99%
B01459,IFAST SECURITIES (HK) LTD,16312,0.00%,60.99%
B01759,WINLAND WEALTH MANAGEMENT LTD,16000,0.00%,60.99%
B01885,HAFOO SECURITIES LTD,16000,0.00%,61.00%
B01143,HAITONG INTERNATIONAL SECURITIES CO LTD,15177,0.00%,61.00%
B01198,PO KAY SECURITIES & SHARES CO LTD,15143,0.00%,61.00%
B01497,SINOPAC SECURITIES (ASIA) LTD,14027,0.00%,61.00%
B01551,YUE XIU SECURITIES CO LTD,13676,0.00%,61.00%
B01762,DBS VICKERS (HONG KONG) LTD,13079,0.00%,61.01%
B01783,FREDDY CO LTD,12000,0.00%,61.01%
B01585,SINO GRADE SECURITIES LTD,10312,0.00%,61.01%
B01696,HANTEC SECURITIES CO LTD,10281,0.00%,61.01%
C00111,SOCIETE GENERALE,10253,0.00%,61.01%
B01552,CARRIER STOCK INVESTMENT CO LTD,10208,0.00%,61.01%
B01289,SOUTH CHINA SECURITIES LTD,10197,0.00%,61.01%
B01660,"GRANSING SECURITIES CO., LIMITED",10014,0.00%,61.02%
B01351,WING FUNG SECURITIES LTD,10000,0.00%,61.02%
B01523,EVER-LONG SECURITIES CO LTD,10000,0.00%,61.02%
B01649,CINDA INTERNATIONAL SECURITIES LTD,10000,0.00%,61.02%
B01901,CMB INTERNATIONAL SECURITIES LTD,10000,0.00%,61.02%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,10000,0.00%,61.02%
B01546,WO FUNG SECURITIES CO LTD,9000,0.00%,61.02%
B01427,TSE'S SECURITIES LTD,8000,0.00%,61.02%
B02106,HOLLY INTERNATIONAL FINANCIAL HOLDINGS,8000,0.00%,61.03%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,7997,0.00%,61.03%
B01450,DL BROKERAGE LTD,7756,0.00%,61.03%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,7000,0.00%,61.03%
B01298,GET NICE SECURITIES LTD,7000,0.00%,61.03%
B01343,CELETIO INVESTMENTS LTD,7000,0.00%,61.03%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,7000,0.00%,61.03%
B02175,WEBULL SECURITIES LTD,7000,0.00%,61.03%
B01469,KAISER SECURITIES LTD,6434,0.00%,61.03%
B01169,PUBLIC FINANCIAL SECURITIES LTD,6000,0.00%,61.03%
B01240,TSUN CHI YUEN SECURITIES CO LTD,5711,0.00%,61.03%
B01416,VC BROKERAGE LTD,5257,0.00%,61.04%
B01564,ABCI SECURITIES CO LTD,5070,0.00%,61.04%
B01483,BULLISH SECURITIES LTD,5000,0.00%,61.04%
B01787,SOO PUI CHEN SECURITIES LTD,5000,0.00%,61.04%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,5000,0.00%,61.04%
B01941,CENTALINE SECURITIES LTD,5000,0.00%,61.04%
B01947,FUBON SECURITIES (HONG KONG) LTD,5000,0.00%,61.04%
B01272,FB SECURITIES (HONG KONG) LTD,4830,0.00%,61.04%
B01615,KAM FAI SECURITIES CO LTD,4492,0.00%,61.04%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,4000,0.00%,61.04%
B01338,EMPEROR SECURITIES LTD,4000,0.00%,61.04%
B01438,KINGSTON SECURITIES LTD,4000,0.00%,61.04%
B01447,BETA INTERNATIONAL SECURITIES LIMITED,4000,0.00%,61.04%
B01173,RIFA SECURITIES LTD,3000,0.00%,61.04%
B01813,CCB INTERNATIONAL SECURITIES LTD,3000,0.00%,61.04%
B01905,SDIC SECURITIES (HONG KONG) LTD,3000,0.00%,61.04%
B01940,SOFI SECURITIES (HONG KONG) LTD,3000,0.00%,61.04%
B01119,CELESTIAL SECURITIES LTD,2847,0.00%,61.05%
B01275,SANFULL SECURITIES LTD,2534,0.00%,61.05%
B01267,WINFULL SECURITIES LTD,2001,0.00%,61.05%
B01350,S. W. WOO & CO LTD,2000,0.00%,61.05%
B01767,NEW GALA SECURITIES CO LTD,2000,0.00%,61.05%
B01773,TOYO SECURITIES ASIA LTD,2000,0.00%,61.05%
B01789,HO FUNG SHARES INVESTMENT LTD,2000,0.00%,61.05%
B01875,GUODU SECURITIES (HONG KONG) LTD,2000,0.00%,61.05%
B01904,VALUABLE CAPITAL LTD,2000,0.00%,61.05%
B02031,GOLDLINK SECURITIES LTD,2000,0.00%,61.05%
B02128,SILVERBRICKS SECURITIES CO LTD,2000,0.00%,61.05%
B01700,REALINK FINANCIAL TRADE LTD,1730,0.00%,61.05%
B01439,TAI TAK SECURITIES (ASIA) LTD,1566,0.00%,61.05%
B01277,BRADBURY SECURITIES LTD,1343,0.00%,61.05%
,SEEN SIU LAM *,1279,0.00%,61.05%
B01444,YUEXING SECURITIES COMPANY LTD,1136,0.00%,61.05%
B01470,HUNG SING SECURITIES LTD,1021,0.00%,61.05%
B01230,GAOYU SECURITIES LIMITED,1000,0.00%,61.05%
B01433,HING WAI ALLIED SECURITIES LTD,1000,0.00%,61.05%
B01577,YF SECURITIES CO LTD,1000,0.00%,61.05%
B01666,GLORY SUN SECURITIES LTD,1000,0.00%,61.05%
B01978,FOUNDER SECURITIES (HONG KONG) LTD,1000,0.00%,61.05%
B01769,ONE CHINA SECURITIES LTD,706,0.00%,61.05%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,693,0.00%,61.05%
,HONG KONG SECURITIES CLEARING CO. LTD.,684,0.00%,61.05%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,664,0.00%,61.05%
B01271,HANG TAI SECURITIES LTD,600,0.00%,61.05%
B01213,MONEYMORE SECURITIES LTD,86,0.00%,61.05%
B01967,YUNFENG SECURITIES LTD,24,0.00%,61.05%
B01894,MFG LIMITED,20,0.00%,61.05%
B01601,CSC SECURITIES (HK) LTD,12,0.00%,61.05%
B01568,SHUN LOONG SECURITIES CO LTD,7,0.00%,61.05%
B01110,J.P. MORGAN BROKING (HONG KONG) LTD,5,0.00%,61.05%
B01494,AUDREY CHOW SECURITIES LTD,5,0.00%,61.05%
B02093,UPMAX SECURITIES LTD,3,0.00%,61.05%
B01472,SUN GROWTH SECURITIES LTD,2,0.00%,61.05%
B01158,SOLID KING SECURITIES LTD,1,0.00%,61.05%
B01290,SPS SECURITIES LTD,1,0.00%,61.05%
