ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01551,YUE XIU SECURITIES CO LTD,92381,0.00%,20.98%
B01973,PC SECURITIES LTD,90072,0.00%,20.98%
B01328,BAN HIN SECURITIES CO LTD,89975,0.00%,20.98%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,84475,0.00%,20.98%
B01724,RAMON INVESTMENT CO LTD,82131,0.00%,20.98%
B01427,TSE'S SECURITIES LTD,77721,0.00%,20.98%
B01341,TUNG TAI SECURITIES CO LTD,77554,0.00%,20.99%
B01958,TOPAZ FINANCIAL GROUP LTD,77036,0.00%,20.99%
B01253,STOCKWELL SECURITIES LTD,76539,0.00%,20.99%
B01416,VC BROKERAGE LTD,71571,0.00%,20.99%
B01509,UNICORN SECURITIES CO LTD,70761,0.00%,20.99%
B01769,ONE CHINA SECURITIES LTD,69611,0.00%,20.99%
B01523,EVER-LONG SECURITIES CO LTD,69411,0.00%,20.99%
B01294,CS WEALTH SECURITIES LTD,65068,0.00%,20.99%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,65000,0.00%,20.99%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),64752,0.00%,21.00%
B01525,KEE CHEONG SECURITIES CO LTD,59468,0.00%,21.00%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,58031,0.00%,21.00%
B01666,GLORY SUN SECURITIES LTD,54550,0.00%,21.00%
B01705,HENIK SECURITIES LTD,53524,0.00%,21.00%
B01998,CHINA SUNRISE SECURITIES (INTL) LTD,50000,0.00%,21.00%
B01455,NATIONAL RESOURCES SECURITIES LTD,48686,0.00%,21.00%
B02096,AFG SECURITIES LTD,48514,0.00%,21.00%
B01661,BOSCO SECURITIES LTD,48422,0.00%,21.00%
B01230,GAOYU SECURITIES LIMITED,47261,0.00%,21.00%
C00088,CHINA MERCHANTS BANK CO LTD,46618,0.00%,21.00%
B01519,GOOD HARVEST SECURITIES CO LTD,46610,0.00%,21.00%
B01248,KWAN YICK SECURITIES (INTERNATIONAL) LTD,44542,0.00%,21.00%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,42805,0.00%,21.01%
C00011,PUBLIC BANK (HONG KONG) LTD,40512,0.00%,21.01%
B01389,ZHONGRONG PT SECURITIES LTD,38131,0.00%,21.01%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,36628,0.00%,21.01%
B01659,CHEER UNION SECURITIES LTD,36358,0.00%,21.01%
B01665,WINSOME STOCK CO LTD,36300,0.00%,21.01%
B02093,UPMAX SECURITIES LTD,35185,0.00%,21.01%
B01141,FE SECURITIES LTD,34863,0.00%,21.01%
B01680,SUCCESS SECURITIES LTD,34228,0.00%,21.01%
B01767,NEW GALA SECURITIES CO LTD,33414,0.00%,21.01%
B01469,KAISER SECURITIES LTD,30658,0.00%,21.01%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,30312,0.00%,21.01%
B02158,DT SECURITIES & FUTURES CO. LTD,30000,0.00%,21.01%
B01894,MFG LIMITED,29500,0.00%,21.01%
B01964,HALCYON SECURITIES LTD,29141,0.00%,21.01%
B01577,YF SECURITIES CO LTD,29105,0.00%,21.01%
B01444,YUEXING SECURITIES COMPANY LTD,29063,0.00%,21.01%
B01773,TOYO SECURITIES ASIA LTD,28316,0.00%,21.01%
B01710,SINO-RICH SECURITIES & FUTURES LTD,28190,0.00%,21.02%
B01857,KAISA FINANCIAL GROUP CO LTD,27681,0.00%,21.02%
B01963,TFI SECURITIES AND FUTURES LTD,27673,0.00%,21.02%
B01941,CENTALINE SECURITIES LTD,27319,0.00%,21.02%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,27240,0.00%,21.02%
B01669,FIRST SECURITIES (HK) LTD,26742,0.00%,21.02%
B01292,ALPHA SECURITIES CO LTD,26204,0.00%,21.02%
B01848,CATHAY SECURITIES (HONG KONG) LTD,25523,0.00%,21.02%
B01510,ORIENTAL PATRON SECURITIES LTD,24772,0.00%,21.02%
,YEUNG MIU YING *,23000,0.00%,21.02%
B01783,FREDDY CO LTD,22928,0.00%,21.02%
B01240,TSUN CHI YUEN SECURITIES CO LTD,22514,0.00%,21.02%
B02087,GLOBAL MASTERMIND SECURITIES LTD,22362,0.00%,21.02%
B01962,CHINA SECURITIES (INTERNATIONAL),21984,0.00%,21.02%
B01885,HAFOO SECURITIES LTD,21618,0.00%,21.02%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,21496,0.00%,21.02%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,21289,0.00%,21.02%
B01906,IMPERIUM INTERNATIONAL SECURITIES LTD,21119,0.00%,21.02%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,20977,0.00%,21.02%
B01604,WANHAI SECURITIES (HK) LTD,20000,0.00%,21.02%
B01277,BRADBURY SECURITIES LTD,19639,0.00%,21.02%
B02102,ZINVEST GLOBAL LTD,19492,0.00%,21.02%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,18569,0.00%,21.02%
B01601,CSC SECURITIES (HK) LTD,18355,0.00%,21.02%
B01741,SINOMAX SECURITIES LTD,17286,0.00%,21.02%
B01660,"GRANSING SECURITIES CO., LIMITED",16793,0.00%,21.02%
B01290,SPS SECURITIES LTD,16394,0.00%,21.02%
B02112,CORE CAPITAL SECURITIES LTD,16264,0.00%,21.02%
B01080,VMS SECURITIES LTD,15680,0.00%,21.02%
B02212,HUAAN SECURITIES (HONG KONG) BROKERAGE,15503,0.00%,21.03%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,15106,0.00%,21.03%
B01454,HAO TIAN INTERNATIONAL SECURITIES LTD,14906,0.00%,21.03%
B01401,MEGABASE SECURITIES LTD,13847,0.00%,21.03%
B01751,IMAGI BROKERAGE LTD,13707,0.00%,21.03%
B01967,YUNFENG SECURITIES LTD,13369,0.00%,21.03%
B01988,KOALA SECURITIES LTD,13010,0.00%,21.03%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,12936,0.00%,21.03%
B02085,JOY RICH SECURITIES INVESTMENT LTD,12516,0.00%,21.03%
B01927,JAKOTA SECURITIES GROUP LTD,12198,0.00%,21.03%
B01527,NITTAN SECURITIES ASIA LTD,11708,0.00%,21.03%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,11374,0.00%,21.03%
B02032,FORTHRIGHT SECURITIES CO LTD,11369,0.00%,21.03%
B02163,GOLDEN EAGLE BROKERAGE LTD,10712,0.00%,21.03%
B02145,CIF SECURITIES FUTURES LTD,10521,0.00%,21.03%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,10495,0.00%,21.03%
B01893,WINCO SECURITIES CO LTD,10245,0.00%,21.03%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,10012,0.00%,21.03%
B02108,WK SECURITIES LTD,10000,0.00%,21.03%
B02183,SPDB INTERNATIONAL SECURITIES LTD,9500,0.00%,21.03%
B01138,CLSA LTD,9493,0.00%,21.03%
B01949,GRAND CHINA SECURITIES LTD,9061,0.00%,21.03%
B01217,TAIPING SECURITIES (HK) CO LTD,9036,0.00%,21.03%
B01627,SDHG INTERNATIONAL SECURITIES LTD,8344,0.00%,21.03%
B01608,OPEN SECURITIES LTD,8315,0.00%,21.03%
B02078,AFFLUX SECURITIES LTD,8175,0.00%,21.03%
,HAPPY LING'S LIMITED *,8165,0.00%,21.03%
B01716,ORIENT SECURITIES LTD,8123,0.00%,21.03%
B02106,HOLLY INTERNATIONAL FINANCIAL HOLDINGS,8000,0.00%,21.03%
B02028,SORRENTO SECURITIES LTD,7852,0.00%,21.03%
B01231,GIGAMONEY LTD,7691,0.00%,21.03%
,POON KIT SHAN BRENDA *,7000,0.00%,21.03%
B01505,SHACOM SECURITIES LTD,7000,0.00%,21.03%
B01664,ROOFER SECURITIES LTD,6576,0.00%,21.03%
B01756,CHINA SKY SECURITIES LTD,6569,0.00%,21.03%
B01743,CEPA ALLIANCE SECURITIES LTD,6178,0.00%,21.03%
B01993,CROSBY SECURITIES LTD,6000,0.00%,21.03%
B02185,KOREA INVESTMENT & SECURITIES ASIA LTD,6000,0.00%,21.03%
B01922,VAST HARBOUR SECURITIES LTD,5345,0.00%,21.03%
B01794,INTERCONTINENT SECURITIES CO LTD,5241,0.00%,21.03%
B01930,PRIME COURAGE SECURITIES CO LTD,5045,0.00%,21.03%
B02052,SUNHIGH FINANCIAL HOLDINGS LTD,5000,0.00%,21.03%
B01866,ICBC INTERNATIONAL SECURITIES LTD,4812,0.00%,21.03%
B02128,SILVERBRICKS SECURITIES CO LTD,4674,0.00%,21.03%
B01754,ASIA PACIFIC SECURITIES LTD,4375,0.00%,21.03%
B01568,SHUN LOONG SECURITIES CO LTD,4005,0.00%,21.03%
B01592,PLATINUM BROKING CO LTD,4000,0.00%,21.03%
B01816,CHEONG LEE SECURITIES LTD,3965,0.00%,21.03%
B01853,CMBC SECURITIES CO LTD,3901,0.00%,21.03%
B02120,LIVERMORE HOLDINGS LTD,3500,0.00%,21.03%
B01936,MIGHTY BROKERAGE (ASIA) LTD,3451,0.00%,21.03%
B01915,METAVERSE SECURITIES LTD,3305,0.00%,21.03%
,WONG KIN MING *,3201,0.00%,21.03%
B01329,BLOOMYEARS LTD,3116,0.00%,21.03%
B01685,ARK SECURITIES (HONG KONG) LTD,3110,0.00%,21.03%
B01447,BETA INTERNATIONAL SECURITIES LIMITED,3085,0.00%,21.03%
B01935,MAGIC COMPASS SECURITIES LTD,3079,0.00%,21.03%
B01246,ROCTEC SECURITIES CO LTD,3000,0.00%,21.03%
B02094,ADVENT SECURITIES (HONG KONG) LTD,3000,0.00%,21.03%
C00099,"TAISHIN INTERNATIONAL BANK CO., LTD",3000,0.00%,21.03%
B02116,MOUETTE SECURITIES CO LTD,2800,0.00%,21.03%
B01753,FORTUNE (HK) SECURITIES LTD,2755,0.00%,21.03%
B01995,GARY CHENG SECURITIES LTD,2753,0.00%,21.03%
B01318,OKASAN INTERNATIONAL (ASIA) LTD,2541,0.00%,21.03%
B01580,OSHIDORI SECURITIES LTD,2533,0.00%,21.03%
,SEEN SIU LAM *,2412,0.00%,21.03%
B02057,FUNDE SECURITIES LTD,2399,0.00%,21.03%
,FENG MAN CHIK ALEX *,2249,0.00%,21.03%
,FUNG SHIU LAN RUBY *,2233,0.00%,21.03%
B01971,HGNH INTERNATIONAL SECURITIES CO LTD,2120,0.00%,21.03%
B01974,ARISTO SECURITIES LTD,2076,0.00%,21.03%
B02075,INNOVAX SECURITIES LTD,2000,0.00%,21.03%
B02134,HOPE SECURITIES LTD,2000,0.00%,21.03%
B01883,CHINA RISE SECURITIES ASSET MANAGEMENT,1916,0.00%,21.03%
B01571,KARFORD SECURITIES LTD,1558,0.00%,21.03%
B01785,PARTNERS CAPITAL SECURITIES LTD,1500,0.00%,21.03%
B01986,HUAJIN SECURITIES (INTERNATIONAL) LTD,1500,0.00%,21.03%
B02125,CHINA YINSHENG INTERNATIONAL SECURITIES,1500,0.00%,21.03%
B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,1224,0.00%,21.03%
B01795,RAFFAELLO SECURITIES (HK) LTD,1197,0.00%,21.03%
,LEUNG U MUN *,1116,0.00%,21.03%
B02020,WEALTH LINK SECURITIES LTD,1116,0.00%,21.03%
B02068,CANFIELD SECURITIES CO LTD,1105,0.00%,21.03%
B01720,NORMAN KONG SECURITIES CO LTD,1088,0.00%,21.03%
B01375,AVEREST CAPITAL LTD,1050,0.00%,21.03%
B01729,GRIT SECURITIES LTD,1050,0.00%,21.03%
B01471,GREAT BAY SECURITIES LTD,1004,0.00%,21.03%
,CHAN WAI JING *,1000,0.00%,21.03%
B02141,XIN YONGAN INTERNATIONAL SECURITIES,1000,0.00%,21.03%
B01823,ANGLO CHINESE SECURITIES LTD,742,0.00%,21.03%
B02009,GOLDEN RICH SECURITIES LTD,695,0.00%,21.03%
B02061,GRAND PARTNERS SECURITIES LTD,602,0.00%,21.03%
B01227,HOORAY SECURITIES LTD,563,0.00%,21.03%
B01920,TIANDA SECURITIES LTD,563,0.00%,21.03%
B01322,WATON SECURITIES INTERNATIONAL LIMITED,560,0.00%,21.03%
,CHEUNG MAN FUNG *,558,0.00%,21.03%
B01755,T G SECURITIES LTD,558,0.00%,21.03%
B01907,CHINA DEMETER SECURITIES LTD,558,0.00%,21.03%
B01925,BMI SECURITIES LTD,558,0.00%,21.03%
B02055,SUNFUND SECURITIES LTD,558,0.00%,21.03%
,YEUNG KA KIN *,541,0.00%,21.03%
B01630,ANLI SECURITIES LTD,500,0.00%,21.03%
B02019,GEO SECURITIES LTD,500,0.00%,21.03%
B02047,EDDID SECURITIES AND FUTURES LTD,500,0.00%,21.03%
B02067,LIGHTHOUSE CAPITAL (HK) FINANCIAL LTD,500,0.00%,21.03%
B02077,CONRAD INVESTMENT SERVICES LTD,500,0.00%,21.03%
B02210,ARK GROUP HOLDINGS (HONG KONG) LTD,500,0.00%,21.03%
B02221,AACAT FINTECH LTD,492,0.00%,21.03%
B01832,MIZUHO SECURITIES ASIA LTD,340,0.00%,21.03%
,HONG KONG SECURITIES CLEARING CO. LTD.,188,0.00%,21.03%
B01830,MIRAE ASSET SECURITIES (HK) LTD,186,0.00%,21.03%
B01212,HENYEP SECURITIES LTD,144,0.00%,21.03%
B02056,RUIBANG SECURITIES LTD,121,0.00%,21.03%
B01934,SELECT INVESTMENT SERVICES LTD,116,0.00%,21.03%
B01437,WINWIN SECURITIES LTD,85,0.00%,21.03%
B01852,ARTA GLOBAL MARKETS LTD,71,0.00%,21.03%
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,65,0.00%,21.03%
B01980,SHANXI SECURITIES INTERNATIONAL LTD,26,0.00%,21.03%
B02117,FUTURE SECURITIES LTD,7,0.00%,21.03%
B01434,BEEVEST SECURITIES LTD,6,0.00%,21.03%
B01771,CVP SECURITIES LTD (IN LIQUIDATION),5,0.00%,21.03%
B01462,MANGO FINANCIAL LTD,3,0.00%,21.03%
