ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01813,CCB INTERNATIONAL SECURITIES LTD,60000,0.00%,25.60%
B01843,TELECOM KING SECURITIES LTD,52000,0.00%,25.61%
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,46000,0.00%,25.62%
B01686,FIRST SHANGHAI SECURITIES LTD,44000,0.00%,25.63%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,42000,0.00%,25.63%
B01253,STOCKWELL SECURITIES LTD,40000,0.00%,25.64%
B01298,GET NICE SECURITIES LTD,40000,0.00%,25.64%
B01322,WATON SECURITIES INTERNATIONAL LIMITED,40000,0.00%,25.65%
B01814,WELL LINK SECURITIES LTD,40000,0.00%,25.66%
B01289,SOUTH CHINA SECURITIES LTD,38000,0.00%,25.66%
B01338,EMPEROR SECURITIES LTD,36000,0.00%,25.67%
B01947,FUBON SECURITIES (HONG KONG) LTD,36000,0.00%,25.67%
B01275,SANFULL SECURITIES LTD,30000,0.00%,25.68%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,30000,0.00%,25.68%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,30000,0.00%,25.69%
B01141,FE SECURITIES LTD,28800,0.00%,25.69%
B01588,LEI SHING HONG SECURITIES LTD,28000,0.00%,25.70%
B01351,WING FUNG SECURITIES LTD,22000,0.00%,25.70%
B02128,SILVERBRICKS SECURITIES CO LTD,22000,0.00%,25.70%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,20000,0.00%,25.71%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,20000,0.00%,25.71%
B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,20000,0.00%,25.71%
B02195,LONG BRIDGE HK LTD,20000,0.00%,25.72%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,16000,0.00%,25.72%
B01451,GOLDMAN SACHS (ASIA) SECURITIES LTD,12000,0.00%,25.72%
B01272,FB SECURITIES (HONG KONG) LTD,10000,0.00%,25.72%
B01494,AUDREY CHOW SECURITIES LTD,10000,0.00%,25.73%
B01527,NITTAN SECURITIES ASIA LTD,10000,0.00%,25.73%
B01567,PRIME SECURITIES LTD,10000,0.00%,25.73%
B01623,TAI FUNG KUENTAI SECURITIES CO LTD,10000,0.00%,25.73%
B01676,TAI SHING STOCK INVESTMENT CO LTD,10000,0.00%,25.73%
B01809,CHINA SYSTEM SECURITIES LTD,10000,0.00%,25.73%
B01900,ORIENT SECURITIES (HONG KONG) LTD,10000,0.00%,25.73%
B01940,SOFI SECURITIES (HONG KONG) LTD,10000,0.00%,25.74%
B01213,MONEYMORE SECURITIES LTD,8000,0.00%,25.74%
B01450,DL BROKERAGE LTD,8000,0.00%,25.74%
B01615,KAM FAI SECURITIES CO LTD,6600,0.00%,25.74%
B01525,KEE CHEONG SECURITIES CO LTD,4600,0.00%,25.74%
B01169,PUBLIC FINANCIAL SECURITIES LTD,4000,0.00%,25.74%
B01848,CATHAY SECURITIES (HONG KONG) LTD,4000,0.00%,25.74%
B01941,CENTALINE SECURITIES LTD,4000,0.00%,25.74%
B01974,ARISTO SECURITIES LTD,4000,0.00%,25.74%
B02120,LIVERMORE HOLDINGS LTD,4000,0.00%,25.74%
B01240,TSUN CHI YUEN SECURITIES CO LTD,3293,0.00%,25.74%
B01685,ARK SECURITIES (HONG KONG) LTD,2000,0.00%,25.74%
B01939,SOOCHOW SECURITIES INTERNATIONAL,2000,0.00%,25.74%
B01340,LEHIN SECURITIES LTD,1604,0.00%,25.75%
B01769,ONE CHINA SECURITIES LTD,1133,0.00%,25.75%
B02093,UPMAX SECURITIES LTD,1100,0.00%,25.75%
