ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01743,CEPA ALLIANCE SECURITIES LTD,106200,0.00%,61.40%
B02102,ZINVEST GLOBAL LTD,106000,0.00%,61.41%
B01720,NORMAN KONG SECURITIES CO LTD,104400,0.00%,61.41%
B01351,WING FUNG SECURITIES LTD,103280,0.00%,61.41%
B01158,SOLID KING SECURITIES LTD,102960,0.00%,61.42%
B01833,CTBC ASIA LTD,100000,0.00%,61.42%
B01927,JAKOTA SECURITIES GROUP LTD,100000,0.00%,61.42%
B01571,KARFORD SECURITIES LTD,97200,0.00%,61.43%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,81180,0.00%,61.43%
B01601,CSC SECURITIES (HK) LTD,69400,0.00%,61.43%
B01253,STOCKWELL SECURITIES LTD,64800,0.00%,61.43%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,56480,0.00%,61.44%
B02206,ZIRCON SECURITIES (HK) LTD,56000,0.00%,61.44%
B01230,GAOYU SECURITIES LIMITED,55800,0.00%,61.44%
B01787,SOO PUI CHEN SECURITIES LTD,54360,0.00%,61.44%
B02134,HOPE SECURITIES LTD,53200,0.00%,61.44%
B01481,NEW REGION SECURITIES CO LTD,50680,0.00%,61.45%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,50000,0.00%,61.45%
B02057,FUNDE SECURITIES LTD,50000,0.00%,61.45%
B01848,CATHAY SECURITIES (HONG KONG) LTD,48000,0.00%,61.45%
B01510,ORIENTAL PATRON SECURITIES LTD,46800,0.00%,61.45%
B01665,WINSOME STOCK CO LTD,45360,0.00%,61.45%
B01483,BULLISH SECURITIES LTD,45000,0.00%,61.45%
B01843,TELECOM KING SECURITIES LTD,44000,0.00%,61.46%
B01669,FIRST SECURITIES (HK) LTD,42800,0.00%,61.46%
B01771,CVP SECURITIES LTD (IN LIQUIDATION),42000,0.00%,61.46%
B01523,EVER-LONG SECURITIES CO LTD,40362,0.00%,61.46%
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,37800,0.00%,61.46%
B01519,GOOD HARVEST SECURITIES CO LTD,37800,0.00%,61.46%
B01906,IMPERIUM INTERNATIONAL SECURITIES LTD,36000,0.00%,61.46%
B01724,RAMON INVESTMENT CO LTD,32400,0.00%,61.46%
B01659,CHEER UNION SECURITIES LTD,30680,0.00%,61.47%
B01350,S. W. WOO & CO LTD,30000,0.00%,61.47%
B01604,WANHAI SECURITIES (HK) LTD,30000,0.00%,61.47%
B02068,CANFIELD SECURITIES CO LTD,30000,0.00%,61.47%
B01401,MEGABASE SECURITIES LTD,23400,0.00%,61.47%
B01767,NEW GALA SECURITIES CO LTD,23400,0.00%,61.47%
B01277,BRADBURY SECURITIES LTD,21600,0.00%,61.47%
B01638,KILMOREY SECURITIES LTD (IN LIQUIDATION),21600,0.00%,61.47%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,21600,0.00%,61.47%
B01231,GIGAMONEY LTD,20000,0.00%,61.47%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),20000,0.00%,61.47%
B02114,THEIA SECURITIES LTD,20000,0.00%,61.47%
B01794,INTERCONTINENT SECURITIES CO LTD,19800,0.00%,61.47%
B01437,WINWIN SECURITIES LTD,18000,0.00%,61.48%
B01981,BLUESTONE SECURITIES (HK) CO LTD,16000,0.00%,61.48%
B01217,TAIPING SECURITIES (HK) CO LTD,15120,0.00%,61.48%
B01664,ROOFER SECURITIES LTD,15120,0.00%,61.48%
B01923,SHUANGYING SECURITIES LTD,14000,0.00%,61.48%
B02120,LIVERMORE HOLDINGS LTD,14000,0.00%,61.48%
B01935,MAGIC COMPASS SECURITIES LTD,12960,0.00%,61.48%
B01479,SEG INTERNATIONAL SECURITIES (H.K.) LTD,12600,0.00%,61.48%
B01941,CENTALINE SECURITIES LTD,10000,0.00%,61.48%
B01769,ONE CHINA SECURITIES LTD,8674,0.00%,61.48%
B01576,SIU ON SECURITIES LTD,8640,0.00%,61.48%
B01469,KAISER SECURITIES LTD,8000,0.00%,61.48%
B01886,CNI SECURITIES GROUP LTD,8000,0.00%,61.48%
B01320,LUEN FAT SECURITIES CO LTD,7204,0.00%,61.48%
B01755,T G SECURITIES LTD,6000,0.00%,61.48%
B02112,CORE CAPITAL SECURITIES LTD,5400,0.00%,61.48%
B01940,SOFI SECURITIES (HONG KONG) LTD,5202,0.00%,61.48%
B01645,SELINA & CO LTD,4320,0.00%,61.48%
B01754,ASIA PACIFIC SECURITIES LTD,4000,0.00%,61.48%
B01329,BLOOMYEARS LTD,3600,0.00%,61.48%
B01447,BETA INTERNATIONAL SECURITIES LIMITED,2000,0.00%,61.48%
B02186,MONT AVENIR CAPITAL LTD,2000,0.00%,61.48%
B02023,DONGHAI INTERNATIONAL SECURITIES,1518,0.00%,61.48%
B01641,FULL WIN SECURITIES LTD,400,0.00%,61.48%
