ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
C00111,SOCIETE GENERALE,4161125,0.02%,51.27%
B01787,SOO PUI CHEN SECURITIES LTD,3916471,0.02%,51.29%
B01298,GET NICE SECURITIES LTD,3842039,0.02%,51.31%
B01209,MASON SECURITIES LTD,3386303,0.01%,51.33%
B01356,DELTA ASIA SECURITIES LTD,3301981,0.01%,51.34%
B01338,EMPEROR SECURITIES LTD,3274303,0.01%,51.36%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,3220582,0.01%,51.38%
B01264,MIB SECURITIES (HONG KONG) LTD,3114964,0.01%,51.40%
B01123,HING WONG SECURITIES LTD,3089060,0.01%,51.41%
B01425,WELLFULL SECURITIES CO LTD,3009672,0.01%,51.43%
B01252,CORPORATE BROKERS LTD,2747204,0.01%,51.44%
B01947,FUBON SECURITIES (HONG KONG) LTD,2738094,0.01%,51.46%
B01271,HANG TAI SECURITIES LTD,2671312,0.01%,51.47%
B01564,ABCI SECURITIES CO LTD,2622919,0.01%,51.49%
B01148,CHINA MERCHANTS SECURITIES (HK) CO LTD,2619297,0.01%,51.50%
B01450,DL BROKERAGE LTD,2553685,0.01%,51.51%
B01119,CELESTIAL SECURITIES LTD,2498114,0.01%,51.53%
B01289,SOUTH CHINA SECURITIES LTD,2424367,0.01%,51.54%
B01272,FB SECURITIES (HONG KONG) LTD,2395210,0.01%,51.55%
B01929,CHINA GALAXY INTERNATIONAL SECURITIES,2295950,0.01%,51.57%
B01350,S. W. WOO & CO LTD,2151354,0.01%,51.58%
B01546,WO FUNG SECURITIES CO LTD,2064643,0.01%,51.59%
B01555,ABN AMRO CLEARING HONG KONG LTD,2042321,0.01%,51.60%
B01649,CINDA INTERNATIONAL SECURITIES LTD,2019006,0.01%,51.61%
B01433,HING WAI ALLIED SECURITIES LTD,2010466,0.01%,51.62%
B01198,PO KAY SECURITIES & SHARES CO LTD,1914561,0.01%,51.63%
B01511,TAT LEE SECURITIES CO LTD,1896158,0.01%,51.64%
B01904,VALUABLE CAPITAL LTD,1882813,0.01%,51.65%
B01783,FREDDY CO LTD,1816752,0.00%,51.66%
B01813,CCB INTERNATIONAL SECURITIES LTD,1804753,0.00%,51.67%
B01265,OCBC SECURITIES BROKERAGE (HK) LTD,1717416,0.00%,51.68%
B01129,WOCOM SECURITIES LTD,1677302,0.00%,51.69%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,1657181,0.00%,51.70%
B01439,TAI TAK SECURITIES (ASIA) LTD,1602910,0.00%,51.71%
B01246,ROCTEC SECURITIES CO LTD,1600216,0.00%,51.71%
B01158,SOLID KING SECURITIES LTD,1599917,0.00%,51.72%
C00095,EFG BANK AG,1596956,0.00%,51.73%
B01567,PRIME SECURITIES LTD,1552536,0.00%,51.74%
B01324,FUNDERSTONE SECURITIES LTD,1540089,0.00%,51.75%
B02132,BOOM SECURITIES (H.K.) LTD,1495831,0.00%,51.76%
B01974,ARISTO SECURITIES LTD,1473774,0.00%,51.76%
B01184,QUAM SECURITIES LTD,1445573,0.00%,51.77%
B01939,SOOCHOW SECURITIES INTERNATIONAL,1413127,0.00%,51.78%
C00011,PUBLIC BANK (HONG KONG) LTD,1366080,0.00%,51.79%
B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),1354624,0.00%,51.79%
B01585,SINO GRADE SECURITIES LTD,1339355,0.00%,51.80%
B01438,KINGSTON SECURITIES LTD,1316798,0.00%,51.81%
B01843,TELECOM KING SECURITIES LTD,1314489,0.00%,51.82%
B01940,SOFI SECURITIES (HONG KONG) LTD,1219814,0.00%,51.82%
B01267,WINFULL SECURITIES LTD,1205375,0.00%,51.83%
B01900,ORIENT SECURITIES (HONG KONG) LTD,1203407,0.00%,51.83%
B01759,WINLAND WEALTH MANAGEMENT LTD,1182809,0.00%,51.84%
B01523,EVER-LONG SECURITIES CO LTD,1155157,0.00%,51.85%
B01588,LEI SHING HONG SECURITIES LTD,1147036,0.00%,51.85%
B01483,BULLISH SECURITIES LTD,1145580,0.00%,51.86%
B01696,HANTEC SECURITIES CO LTD,1126324,0.00%,51.87%
B01676,TAI SHING STOCK INVESTMENT CO LTD,1124096,0.00%,51.87%
B01481,NEW REGION SECURITIES CO LTD,1120244,0.00%,51.88%
B01173,RIFA SECURITIES LTD,1096598,0.00%,51.88%
B02175,WEBULL SECURITIES LTD,1095827,0.00%,51.89%
B01459,IFAST SECURITIES (HK) LTD,1091762,0.00%,51.90%
B01938,CHINA INDUSTRIAL SECURITIES,1075888,0.00%,51.90%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,1063783,0.00%,51.91%
B01340,LEHIN SECURITIES LTD,1016575,0.00%,51.91%
B01445,VICTORY SECURITIES CO LTD,999117,0.00%,51.92%
B01809,CHINA SYSTEM SECURITIES LTD,990382,0.00%,51.92%
B01705,HENIK SECURITIES LTD,977656,0.00%,51.93%
B01665,WINSOME STOCK CO LTD,927234,0.00%,51.93%
B01343,CELETIO INVESTMENTS LTD,901551,0.00%,51.94%
B01470,HUNG SING SECURITIES LTD,863883,0.00%,51.94%
B01788,SUNRISE SECURITIES LTD,838549,0.00%,51.95%
B01666,GLORY SUN SECURITIES LTD,827814,0.00%,51.95%
B01230,GAOYU SECURITIES LIMITED,776323,0.00%,51.96%
B01905,SDIC SECURITIES (HONG KONG) LTD,772491,0.00%,51.96%
B01891,FUTURE GROWTH FINANCIAL SERVICES LTD,753000,0.00%,51.96%
,HONG KONG SECURITIES CLEARING CO. LTD.,745248,0.00%,51.97%
B02138,TIGER FAITH SECURITIES LTD,710000,0.00%,51.97%
B01213,MONEYMORE SECURITIES LTD,702759,0.00%,51.98%
B01328,BAN HIN SECURITIES CO LTD,685331,0.00%,51.98%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,682927,0.00%,51.98%
B01494,AUDREY CHOW SECURITIES LTD,671509,0.00%,51.99%
B02142,TIGER BROKERS (HK) GLOBAL LTD,663362,0.00%,51.99%
B01455,NATIONAL RESOURCES SECURITIES LTD,642151,0.00%,51.99%
B01789,HO FUNG SHARES INVESTMENT LTD,627178,0.00%,52.00%
C00026,CHONG HING BANK LTD,625551,0.00%,52.00%
B01659,CHEER UNION SECURITIES LTD,599580,0.00%,52.00%
,LAM WANG HOI STEPHEN *,599468,0.00%,52.01%
B01253,STOCKWELL SECURITIES LTD,599153,0.00%,52.01%
B02195,LONG BRIDGE HK LTD,584637,0.00%,52.01%
B01769,ONE CHINA SECURITIES LTD,580680,0.00%,52.02%
B01866,ICBC INTERNATIONAL SECURITIES LTD,574990,0.00%,52.02%
B01514,KARL-THOMSON SECURITIES CO LTD,562764,0.00%,52.02%
B01540,UPBEST SECURITIES CO LTD,558392,0.00%,52.02%
B01347,CGS INTERNATIONAL SECURITIES HK LTD,543899,0.00%,52.03%
B01615,KAM FAI SECURITIES CO LTD,527852,0.00%,52.03%
B01700,REALINK FINANCIAL TRADE LTD,527333,0.00%,52.03%
B02159,USMART SECURITIES LTD,524797,0.00%,52.04%
B01248,KWAN YICK SECURITIES (INTERNATIONAL) LTD,505065,0.00%,52.04%
B01509,UNICORN SECURITIES CO LTD,502043,0.00%,52.04%
B01767,NEW GALA SECURITIES CO LTD,424435,0.00%,52.04%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,418765,0.00%,52.05%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,417094,0.00%,52.05%
B01351,WING FUNG SECURITIES LTD,411284,0.00%,52.05%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,389961,0.00%,52.05%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,381455,0.00%,52.05%
B01814,WELL LINK SECURITIES LTD,360271,0.00%,52.06%
B01231,GIGAMONEY LTD,355462,0.00%,52.06%
B02177,ZHESHANG INTERNATIONAL FINANCIAL,352594,0.00%,52.06%
B01427,TSE'S SECURITIES LTD,352583,0.00%,52.06%
B01294,CS WEALTH SECURITIES LTD,344586,0.00%,52.06%
B01525,KEE CHEONG SECURITIES CO LTD,335966,0.00%,52.07%
B02093,UPMAX SECURITIES LTD,309510,0.00%,52.07%
B01401,MEGABASE SECURITIES LTD,290086,0.00%,52.07%
B02114,THEIA SECURITIES LTD,284000,0.00%,52.07%
B01890,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,280741,0.00%,52.07%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,270195,0.00%,52.07%
B01645,SELINA & CO LTD,266637,0.00%,52.08%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,253516,0.00%,52.08%
B01833,CTBC ASIA LTD,253457,0.00%,52.08%
B01653,WAI MAN STOCK & SHARES CO LTD,252906,0.00%,52.08%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,246437,0.00%,52.08%
B01577,YF SECURITIES CO LTD,239158,0.00%,52.08%
B01962,CHINA SECURITIES (INTERNATIONAL),236336,0.00%,52.08%
B01601,CSC SECURITIES (HK) LTD,224581,0.00%,52.08%
B01724,RAMON INVESTMENT CO LTD,224058,0.00%,52.09%
B01458,YICKO SECURITIES LTD,218608,0.00%,52.09%
B01660,"GRANSING SECURITIES CO., LIMITED",214164,0.00%,52.09%
B01982,CENTRAL CHINA INTERNATIONAL SECURITIES,212000,0.00%,52.09%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,210198,0.00%,52.09%
B01416,VC BROKERAGE LTD,206862,0.00%,52.09%
B01551,YUE XIU SECURITIES CO LTD,196783,0.00%,52.09%
B01141,FE SECURITIES LTD,192612,0.00%,52.09%
B01669,FIRST SECURITIES (HK) LTD,186000,0.00%,52.09%
B01741,SINOMAX SECURITIES LTD,184908,0.00%,52.10%
B01661,BOSCO SECURITIES LTD,183086,0.00%,52.10%
B01407,WIN WONG SECURITIES LTD,177237,0.00%,52.10%
B01469,KAISER SECURITIES LTD,174188,0.00%,52.10%
B01941,CENTALINE SECURITIES LTD,173125,0.00%,52.10%
B01782,SEAGA INTERNATIONAL LTD,167919,0.00%,52.10%
B01915,METAVERSE SECURITIES LTD,166159,0.00%,52.10%
B01986,HUAJIN SECURITIES (INTERNATIONAL) LTD,166102,0.00%,52.10%
B01714,MAGE SECURITIES LTD,158514,0.00%,52.10%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,157942,0.00%,52.10%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,153201,0.00%,52.10%
B02085,JOY RICH SECURITIES INVESTMENT LTD,137870,0.00%,52.10%
B01857,KAISA FINANCIAL GROUP CO LTD,137828,0.00%,52.11%
B01389,ZHONGRONG PT SECURITIES LTD,131917,0.00%,52.11%
B01240,TSUN CHI YUEN SECURITIES CO LTD,131371,0.00%,52.11%
,WAI CHI TIM JACKY *,121500,0.00%,52.11%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,119431,0.00%,52.11%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,113620,0.00%,52.11%
B02078,AFFLUX SECURITIES LTD,112041,0.00%,52.11%
B01519,GOOD HARVEST SECURITIES CO LTD,109300,0.00%,52.11%
B02096,AFG SECURITIES LTD,109039,0.00%,52.11%
B01773,TOYO SECURITIES ASIA LTD,107283,0.00%,52.11%
B01885,HAFOO SECURITIES LTD,105152,0.00%,52.11%
B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,103722,0.00%,52.11%
B02116,MOUETTE SECURITIES CO LTD,101746,0.00%,52.11%
B01963,TFI SECURITIES AND FUTURES LTD,100672,0.00%,52.11%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,100048,0.00%,52.11%
,FUNG HO SUET MUI CARMEN *,100000,0.00%,52.11%
B01927,JAKOTA SECURITIES GROUP LTD,100000,0.00%,52.12%
B02181,GRAND CAPITAL SECURITIES LTD,100000,0.00%,52.12%
B01762,DBS VICKERS (HONG KONG) LTD,99473,0.00%,52.12%
B01930,PRIME COURAGE SECURITIES CO LTD,94993,0.00%,52.12%
B02163,GOLDEN EAGLE BROKERAGE LTD,94505,0.00%,52.12%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),93842,0.00%,52.12%
B01848,CATHAY SECURITIES (HONG KONG) LTD,92782,0.00%,52.12%
B02171,DL SECURITIES (HK) LTD,88000,0.00%,52.12%
B01444,YUEXING SECURITIES COMPANY LTD,86475,0.00%,52.12%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,84097,0.00%,52.12%
B01988,KOALA SECURITIES LTD,83467,0.00%,52.12%
B01454,HAO TIAN INTERNATIONAL SECURITIES LTD,81277,0.00%,52.12%
B02075,INNOVAX SECURITIES LTD,80564,0.00%,52.12%
B02042,MONMONKEY GROUP SECURITIES LTD,80000,0.00%,52.12%
,LAW KAR CHUNG EDDIE *,78632,0.00%,52.12%
B01995,GARY CHENG SECURITIES LTD,78000,0.00%,52.12%
B01756,CHINA SKY SECURITIES LTD,76499,0.00%,52.12%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,75320,0.00%,52.12%
B02028,SORRENTO SECURITIES LTD,74487,0.00%,52.12%
B02087,GLOBAL MASTERMIND SECURITIES LTD,72759,0.00%,52.12%
B01743,CEPA ALLIANCE SECURITIES LTD,72277,0.00%,52.12%
B01716,ORIENT SECURITIES LTD,68345,0.00%,52.12%
B02047,EDDID SECURITIES AND FUTURES LTD,66650,0.00%,52.12%
B01680,SUCCESS SECURITIES LTD,65336,0.00%,52.13%
B01292,ALPHA SECURITIES CO LTD,64434,0.00%,52.13%
B01964,HALCYON SECURITIES LTD,61272,0.00%,52.13%
B02112,CORE CAPITAL SECURITIES LTD,59908,0.00%,52.13%
B01341,TUNG TAI SECURITIES CO LTD,59094,0.00%,52.13%
,HAPPY LING'S LIMITED *,57472,0.00%,52.13%
B02032,FORTHRIGHT SECURITIES CO LTD,57329,0.00%,52.13%
B01868,JIMEI SECURITIES LTD,57269,0.00%,52.13%
B01967,YUNFENG SECURITIES LTD,56922,0.00%,52.13%
B01685,ARK SECURITIES (HONG KONG) LTD,55014,0.00%,52.13%
B01794,INTERCONTINENT SECURITIES CO LTD,54366,0.00%,52.13%
B02151,SOLITON SECURITIES LTD,50000,0.00%,52.13%
B01505,SHACOM SECURITIES LTD,45000,0.00%,52.13%
B02156,LINKWAYS INVESTMENT MANAGEMENT LTD,43512,0.00%,52.13%
B02065,FORTUNE ORIGIN SECURITIES LTD,43000,0.00%,52.13%
B02035,PRIME CHINA SECURITIES LTD,42997,0.00%,52.13%
B01755,T G SECURITIES LTD,42396,0.00%,52.13%
B01375,AVEREST CAPITAL LTD,41970,0.00%,52.13%
B01710,SINO-RICH SECURITIES & FUTURES LTD,41080,0.00%,52.13%
B01753,FORTUNE (HK) SECURITIES LTD,40363,0.00%,52.13%
B01571,KARFORD SECURITIES LTD,40000,0.00%,52.13%
B01751,IMAGI BROKERAGE LTD,35400,0.00%,52.13%
B02106,HOLLY INTERNATIONAL FINANCIAL HOLDINGS,35115,0.00%,52.13%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),34537,0.00%,52.13%
B01510,ORIENTAL PATRON SECURITIES LTD,33269,0.00%,52.13%
B02068,CANFIELD SECURITIES CO LTD,33075,0.00%,52.13%
,LAI CHIU WING *,30000,0.00%,52.13%
B01720,NORMAN KONG SECURITIES CO LTD,28737,0.00%,52.13%
B01980,SHANXI SECURITIES INTERNATIONAL LTD,28000,0.00%,52.13%
B01922,VAST HARBOUR SECURITIES LTD,27432,0.00%,52.13%
B01580,OSHIDORI SECURITIES LTD,25412,0.00%,52.13%
B02120,LIVERMORE HOLDINGS LTD,25343,0.00%,52.13%
B01677,ANUENUE SECURITIES LTD,24213,0.00%,52.13%
B02145,CIF SECURITIES FUTURES LTD,24000,0.00%,52.13%
B01821,GETTA SECURITIES LTD,23883,0.00%,52.13%
B01527,NITTAN SECURITIES ASIA LTD,22805,0.00%,52.13%
B02045,AAA SECURITIES CO. LTD,22050,0.00%,52.13%
B02031,GOLDLINK SECURITIES LTD,21277,0.00%,52.13%
B01853,CMBC SECURITIES CO LTD,21000,0.00%,52.13%
B01920,TIANDA SECURITIES LTD,20500,0.00%,52.13%
,HUI FUNG PING *,20000,0.00%,52.13%
B02108,WK SECURITIES LTD,20000,0.00%,52.13%
B02067,LIGHTHOUSE CAPITAL (HK) FINANCIAL LTD,19127,0.00%,52.13%
,FUNG SZE YAN *,18511,0.00%,52.13%
B01906,IMPERIUM INTERNATIONAL SECURITIES LTD,18235,0.00%,52.13%
B01538,MORTON SECURITIES LTD,18000,0.00%,52.13%
B01277,BRADBURY SECURITIES LTD,16571,0.00%,52.13%
,IP CHI HO *,16554,0.00%,52.13%
,FONG WAI MAN *,16510,0.00%,52.13%
B01936,MIGHTY BROKERAGE (ASIA) LTD,15321,0.00%,52.13%
B01907,CHINA DEMETER SECURITIES LTD,15302,0.00%,52.13%
B01832,MIZUHO SECURITIES ASIA LTD,14937,0.00%,52.13%
B01883,CHINA RISE SECURITIES ASSET MANAGEMENT,13825,0.00%,52.13%
B01957,PINESTONE SECURITIES LTD,13366,0.00%,52.13%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,13000,0.00%,52.13%
B02052,SUNHIGH FINANCIAL HOLDINGS LTD,13000,0.00%,52.13%
B01471,GREAT BAY SECURITIES LTD,12237,0.00%,52.13%
B01754,ASIA PACIFIC SECURITIES LTD,11512,0.00%,52.14%
B02060,LEGO SECURITIES LTD,11025,0.00%,52.14%
B02128,SILVERBRICKS SECURITIES CO LTD,11000,0.00%,52.14%
B02117,FUTURE SECURITIES LTD,10356,0.00%,52.14%
B01978,FOUNDER SECURITIES (HONG KONG) LTD,10000,0.00%,52.14%
B02215,JIN YI FINANCIAL GROUP LTD,10000,0.00%,52.14%
B01608,OPEN SECURITIES LTD,9835,0.00%,52.14%
B02180,PLUTUS SECURITIES LTD,8330,0.00%,52.14%
B01664,ROOFER SECURITIES LTD,8182,0.00%,52.14%
B01627,SDHG INTERNATIONAL SECURITIES LTD,8000,0.00%,52.14%
B02192,HUAFU INTERNATIONAL SECURITIES LTD,8000,0.00%,52.14%
,SO KWAI YING *,7336,0.00%,52.14%
B02056,RUIBANG SECURITIES LTD,6704,0.00%,52.14%
B01290,SPS SECURITIES LTD,6581,0.00%,52.14%
B02059,MIDAS SECURITIES LTD,6562,0.00%,52.14%
B02101,ACER KING SECURITIES INTERNATIONAL LTD,6030,0.00%,52.14%
B01816,CHEONG LEE SECURITIES LTD,5872,0.00%,52.14%
B01329,BLOOMYEARS LTD,5767,0.00%,52.14%
,SEEN SIU LAM *,5715,0.00%,52.14%
B01795,RAFFAELLO SECURITIES (HK) LTD,5562,0.00%,52.14%
B02134,HOPE SECURITIES LTD,5357,0.00%,52.14%
B01925,BMI SECURITIES LTD,5250,0.00%,52.14%
B02077,CONRAD INVESTMENT SERVICES LTD,5250,0.00%,52.14%
,HUNG WAI FONG *,4294,0.00%,52.14%
B02102,ZINVEST GLOBAL LTD,4000,0.00%,52.14%
B01568,SHUN LOONG SECURITIES CO LTD,3840,0.00%,52.14%
B01322,WATON SECURITIES INTERNATIONAL LIMITED,3638,0.00%,52.14%
B01670,FUZE SECURITIES (INTERNATIONAL) LTD,3307,0.00%,52.14%
B02002,SEAZEN RESOURCES SECURITIES LTD,3000,0.00%,52.14%
B02166,HTF SECURITIES LTD,3000,0.00%,52.14%
B02092,I WIN SECURITIES LTD,2555,0.00%,52.14%
,YIU YIN MAN *,2546,0.00%,52.14%
B01993,CROSBY SECURITIES LTD,2205,0.00%,52.14%
B01852,ARTA GLOBAL MARKETS LTD,2021,0.00%,52.14%
B02019,GEO SECURITIES LTD,2000,0.00%,52.14%
B01973,PC SECURITIES LTD,1588,0.00%,52.14%
B01630,ANLI SECURITIES LTD,1333,0.00%,52.14%
B01875,GUODU SECURITIES (HONG KONG) LTD,1000,0.00%,52.14%
B02014,YUET SHEUNG INTERNATIONAL SECURITIES LTD,1000,0.00%,52.14%
B02179,YAW KAI FINANCIAL GROUP LTD,1000,0.00%,52.14%
B02193,PATRONS SECURITIES LTD,1000,0.00%,52.14%
B01830,MIRAE ASSET SECURITIES (HK) LTD,831,0.00%,52.14%
,CHEUNG MAN FUNG *,656,0.00%,52.14%
C00070,OVERSEA-CHINESE BANKING CORPORATION LTD,581,0.00%,52.14%
B01308,M&F ASSET MANAGEMENT LTD,578,0.00%,52.14%
B02037,KAI YIN SECURITIES LTD,551,0.00%,52.14%
B02162,GAMMA SECURITIES LTD,532,0.00%,52.14%
B01958,TOPAZ FINANCIAL GROUP LTD,456,0.00%,52.14%
B01217,TAIPING SECURITIES (HK) CO LTD,348,0.00%,52.14%
B01508,SOUTHWEST SECURITIES (HK) BROKERAGE LTD,268,0.00%,52.14%
B02158,DT SECURITIES & FUTURES CO. LTD,205,0.00%,52.14%
B01110,J.P. MORGAN BROKING (HONG KONG) LTD,151,0.00%,52.14%
B01212,HENYEP SECURITIES LTD,75,0.00%,52.14%
B01702,BLACK MARBLE SECURITIES LTD,31,0.00%,52.14%
B01472,SUN GROWTH SECURITIES LTD,27,0.00%,52.14%
B01346,CHINA PACIFIC SECURITIES LTD,17,0.00%,52.14%
B01326,KING SUN SECURITIES LTD,9,0.00%,52.14%
B01462,MANGO FINANCIAL LTD,7,0.00%,52.14%
B01935,MAGIC COMPASS SECURITIES LTD,6,0.00%,52.14%
B01410,WINGS SECURITIES (HK) LTD,2,0.00%,52.14%
