ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01343,CELETIO INVESTMENTS LTD,114300,0.00%,56.40%
B01843,TELECOM KING SECURITIES LTD,110133,0.00%,56.41%
B02156,LINKWAYS INVESTMENT MANAGEMENT LTD,110000,0.00%,56.41%
B01470,HUNG SING SECURITIES LTD,106909,0.00%,56.42%
B01585,SINO GRADE SECURITIES LTD,96000,0.00%,56.42%
B01519,GOOD HARVEST SECURITIES CO LTD,94580,0.00%,56.42%
B01891,FUTURE GROWTH FINANCIAL SERVICES LTD,93000,0.00%,56.43%
B02195,LONG BRIDGE HK LTD,92200,0.00%,56.43%
B01901,CMB INTERNATIONAL SECURITIES LTD,91538,0.00%,56.43%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,90500,0.00%,56.44%
B01696,HANTEC SECURITIES CO LTD,82691,0.00%,56.44%
B02159,USMART SECURITIES LTD,82439,0.00%,56.44%
B01615,KAM FAI SECURITIES CO LTD,81240,0.00%,56.45%
B01809,CHINA SYSTEM SECURITIES LTD,81110,0.00%,56.45%
,TONG WUN LING *,80000,0.00%,56.45%
B01767,NEW GALA SECURITIES CO LTD,80000,0.00%,56.46%
B01762,DBS VICKERS (HONG KONG) LTD,79863,0.00%,56.46%
B01328,BAN HIN SECURITIES CO LTD,78596,0.00%,56.46%
B01938,CHINA INDUSTRIAL SECURITIES,76502,0.00%,56.47%
B01833,CTBC ASIA LTD,75000,0.00%,56.47%
B01686,FIRST SHANGHAI SECURITIES LTD,74987,0.00%,56.47%
C00011,PUBLIC BANK (HONG KONG) LTD,74475,0.00%,56.48%
B01158,SOLID KING SECURITIES LTD,72500,0.00%,56.48%
B01438,KINGSTON SECURITIES LTD,71000,0.00%,56.48%
B01141,FE SECURITIES LTD,68300,0.00%,56.48%
,LAM WANG HOI STEPHEN *,65000,0.00%,56.49%
B01511,TAT LEE SECURITIES CO LTD,64942,0.00%,56.49%
B01782,SEAGA INTERNATIONAL LTD,63000,0.00%,56.49%
B01645,SELINA & CO LTD,61800,0.00%,56.49%
B01769,ONE CHINA SECURITIES LTD,61416,0.00%,56.50%
B01340,LEHIN SECURITIES LTD,61223,0.00%,56.50%
B01514,KARL-THOMSON SECURITIES CO LTD,60339,0.00%,56.50%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,58339,0.00%,56.50%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,57400,0.00%,56.51%
B01858,YUANTA SECURITIES (HONG KONG) CO LTD,57095,0.00%,56.51%
B01351,WING FUNG SECURITIES LTD,54560,0.00%,56.51%
B01253,STOCKWELL SECURITIES LTD,52244,0.00%,56.51%
B01523,EVER-LONG SECURITIES CO LTD,49017,0.00%,56.51%
B02116,MOUETTE SECURITIES CO LTD,43500,0.00%,56.52%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,42967,0.00%,56.52%
B01294,CS WEALTH SECURITIES LTD,42200,0.00%,56.52%
B01445,VICTORY SECURITIES CO LTD,41620,0.00%,56.52%
B02065,FORTUNE ORIGIN SECURITIES LTD,41000,0.00%,56.52%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,39320,0.00%,56.52%
B02180,PLUTUS SECURITIES LTD,39000,0.00%,56.53%
B01277,BRADBURY SECURITIES LTD,37600,0.00%,56.53%
B01789,HO FUNG SHARES INVESTMENT LTD,36160,0.00%,56.53%
B02206,ZIRCON SECURITIES (HK) LTD,35000,0.00%,56.53%
C00088,CHINA MERCHANTS BANK CO LTD,33500,0.00%,56.53%
B01577,YF SECURITIES CO LTD,32600,0.00%,56.53%
B01509,UNICORN SECURITIES CO LTD,31500,0.00%,56.53%
B01756,CHINA SKY SECURITIES LTD,31000,0.00%,56.54%
B01653,WAI MAN STOCK & SHARES CO LTD,30750,0.00%,56.54%
B01665,WINSOME STOCK CO LTD,30700,0.00%,56.54%
B02035,PRIME CHINA SECURITIES LTD,30500,0.00%,56.54%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,29410,0.00%,56.54%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,29240,0.00%,56.54%
,YEUNG MIU YING *,28000,0.00%,56.54%
B01458,YICKO SECURITIES LTD,27800,0.00%,56.54%
B01814,WELL LINK SECURITIES LTD,27500,0.00%,56.54%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),27500,0.00%,56.55%
B01700,REALINK FINANCIAL TRADE LTD,25500,0.00%,56.55%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,25444,0.00%,56.55%
B02028,SORRENTO SECURITIES LTD,25166,0.00%,56.55%
B01821,GETTA SECURITIES LTD,25000,0.00%,56.55%
B01455,NATIONAL RESOURCES SECURITIES LTD,23540,0.00%,56.55%
C00070,OVERSEA-CHINESE BANKING CORPORATION LTD,23144,0.00%,56.55%
B01416,VC BROKERAGE LTD,22982,0.00%,56.55%
B01444,YUEXING SECURITIES COMPANY LTD,21300,0.00%,56.55%
B01213,MONEYMORE SECURITIES LTD,21200,0.00%,56.55%
B02163,GOLDEN EAGLE BROKERAGE LTD,21000,0.00%,56.55%
B01666,GLORY SUN SECURITIES LTD,20100,0.00%,56.56%
,CHAN WAI MUI ELLIS *,20000,0.00%,56.56%
B01866,ICBC INTERNATIONAL SECURITIES LTD,19000,0.00%,56.56%
B01685,ARK SECURITIES (HONG KONG) LTD,18500,0.00%,56.56%
B01401,MEGABASE SECURITIES LTD,18000,0.00%,56.56%
B01680,SUCCESS SECURITIES LTD,17236,0.00%,56.56%
B01427,TSE'S SECURITIES LTD,16500,0.00%,56.56%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),15500,0.00%,56.56%
B01341,TUNG TAI SECURITIES CO LTD,15000,0.00%,56.56%
B01389,ZHONGRONG PT SECURITIES LTD,15000,0.00%,56.56%
,HONG KONG SECURITIES CLEARING CO. LTD.,14809,0.00%,56.56%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,14500,0.00%,56.56%
B01783,FREDDY CO LTD,14500,0.00%,56.56%
B01290,SPS SECURITIES LTD,14471,0.00%,56.56%
B01915,METAVERSE SECURITIES LTD,13859,0.00%,56.56%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,13671,0.00%,56.57%
B01630,ANLI SECURITIES LTD,13000,0.00%,56.57%
B02123,CHINA DIFI SECURITIES LTD,13000,0.00%,56.57%
B02093,UPMAX SECURITIES LTD,12583,0.00%,56.57%
B01469,KAISER SECURITIES LTD,12500,0.00%,56.57%
B01292,ALPHA SECURITIES CO LTD,12000,0.00%,56.57%
B01664,ROOFER SECURITIES LTD,12000,0.00%,56.57%
C00092,CTBC BANK CO LTD,11500,0.00%,56.57%
B01669,FIRST SECURITIES (HK) LTD,11000,0.00%,56.57%
B01743,CEPA ALLIANCE SECURITIES LTD,11000,0.00%,56.57%
B02047,EDDID SECURITIES AND FUTURES LTD,11000,0.00%,56.57%
B01853,CMBC SECURITIES CO LTD,10500,0.00%,56.57%
B02141,XIN YONGAN INTERNATIONAL SECURITIES,10500,0.00%,56.57%
B01505,SHACOM SECURITIES LTD,10000,0.00%,56.57%
B01773,TOYO SECURITIES ASIA LTD,10000,0.00%,56.57%
B01894,MFG LIMITED,10000,0.00%,56.57%
B02031,GOLDLINK SECURITIES LTD,10000,0.00%,56.57%
B01974,ARISTO SECURITIES LTD,9695,0.00%,56.57%
B01848,CATHAY SECURITIES (HONG KONG) LTD,9000,0.00%,56.57%
B01231,GIGAMONEY LTD,8500,0.00%,56.57%
B01751,IMAGI BROKERAGE LTD,8480,0.00%,56.57%
B01246,ROCTEC SECURITIES CO LTD,8000,0.00%,56.57%
B01967,YUNFENG SECURITIES LTD,7796,0.00%,56.57%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,7000,0.00%,56.57%
B01705,HENIK SECURITIES LTD,7000,0.00%,56.57%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,7000,0.00%,56.58%
B01684,WANG ON SECURITIES LTD,6806,0.00%,56.58%
B01714,MAGE SECURITIES LTD,6485,0.00%,56.58%
B01322,WATON SECURITIES INTERNATIONAL LIMITED,6000,0.00%,56.58%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,6000,0.00%,56.58%
B01659,CHEER UNION SECURITIES LTD,5400,0.00%,56.58%
B01794,INTERCONTINENT SECURITIES CO LTD,5047,0.00%,56.58%
B01857,KAISA FINANCIAL GROUP CO LTD,5000,0.00%,56.58%
B02032,FORTHRIGHT SECURITIES CO LTD,5000,0.00%,56.58%
B02042,MONMONKEY GROUP SECURITIES LTD,5000,0.00%,56.58%
B02073,SOLOMON JFZ (ASIA) HOLDINGS LTD,5000,0.00%,56.58%
B01936,MIGHTY BROKERAGE (ASIA) LTD,4500,0.00%,56.58%
B01963,TFI SECURITIES AND FUTURES LTD,4500,0.00%,56.58%
,IP CHI HO *,4000,0.00%,56.58%
B01661,BOSCO SECURITIES LTD,4000,0.00%,56.58%
B01753,FORTUNE (HK) SECURITIES LTD,4000,0.00%,56.58%
B02166,HTF SECURITIES LTD,4000,0.00%,56.58%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,4000,0.00%,56.58%
B01454,HAO TIAN INTERNATIONAL SECURITIES LTD,3500,0.00%,56.58%
B01716,ORIENT SECURITIES LTD,3500,0.00%,56.58%
B01919,TIGER SECURITIES ASSET MANAGEMENT CO LTD,3500,0.00%,56.58%
B01710,SINO-RICH SECURITIES & FUTURES LTD,3393,0.00%,56.58%
B01601,CSC SECURITIES (HK) LTD,3200,0.00%,56.58%
B01925,BMI SECURITIES LTD,3200,0.00%,56.58%
B02085,JOY RICH SECURITIES INVESTMENT LTD,3000,0.00%,56.58%
B02112,CORE CAPITAL SECURITIES LTD,3000,0.00%,56.58%
,CHAN WAI JING *,2000,0.00%,56.58%
B01080,VMS SECURITIES LTD,2000,0.00%,56.58%
B01885,HAFOO SECURITIES LTD,2000,0.00%,56.58%
B01980,SHANXI SECURITIES INTERNATIONAL LTD,2000,0.00%,56.58%
B02120,LIVERMORE HOLDINGS LTD,2000,0.00%,56.58%
B02185,KOREA INVESTMENT & SECURITIES ASIA LTD,2000,0.00%,56.58%
B02096,AFG SECURITIES LTD,1799,0.00%,56.58%
B01527,NITTAN SECURITIES ASIA LTD,1500,0.00%,56.58%
B01627,SDHG INTERNATIONAL SECURITIES LTD,1500,0.00%,56.58%
B01754,ASIA PACIFIC SECURITIES LTD,1500,0.00%,56.58%
B01852,ARTA GLOBAL MARKETS LTD,1500,0.00%,56.58%
B01907,CHINA DEMETER SECURITIES LTD,1500,0.00%,56.58%
B01986,HUAJIN SECURITIES (INTERNATIONAL) LTD,1500,0.00%,56.58%
B02063,SOLO SECURITIES LTD,1500,0.00%,56.58%
B02212,HUAAN SECURITIES (HONG KONG) BROKERAGE,1500,0.00%,56.58%
B01375,AVEREST CAPITAL LTD,1200,0.00%,56.58%
B01641,FULL WIN SECURITIES LTD,1200,0.00%,56.58%
B01741,SINOMAX SECURITIES LTD,1200,0.00%,56.58%
,HAPPY LING'S LIMITED *,1000,0.00%,56.58%
B01320,LUEN FAT SECURITIES CO LTD,1000,0.00%,56.58%
B01407,WIN WONG SECURITIES LTD,1000,0.00%,56.58%
B01575,MASTER TRADEMORE SECURITIES LTD,1000,0.00%,56.58%
B01816,CHEONG LEE SECURITIES LTD,1000,0.00%,56.58%
B02077,CONRAD INVESTMENT SERVICES LTD,1000,0.00%,56.58%
B02078,AFFLUX SECURITIES LTD,1000,0.00%,56.58%
B01318,OKASAN INTERNATIONAL (ASIA) LTD,500,0.00%,56.58%
B01538,MORTON SECURITIES LTD,500,0.00%,56.58%
B01660,"GRANSING SECURITIES CO., LIMITED",500,0.00%,56.58%
B01670,FUZE SECURITIES (INTERNATIONAL) LTD,500,0.00%,56.58%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,500,0.00%,56.58%
B01868,JIMEI SECURITIES LTD,500,0.00%,56.58%
B01875,GUODU SECURITIES (HONG KONG) LTD,500,0.00%,56.58%
B01922,VAST HARBOUR SECURITIES LTD,500,0.00%,56.58%
B01998,CHINA SUNRISE SECURITIES (INTL) LTD,500,0.00%,56.58%
B02068,CANFIELD SECURITIES CO LTD,500,0.00%,56.58%
B02075,INNOVAX SECURITIES LTD,500,0.00%,56.58%
B01830,MIRAE ASSET SECURITIES (HK) LTD,328,0.00%,56.58%
B01240,TSUN CHI YUEN SECURITIES CO LTD,253,0.00%,56.58%
B02215,JIN YI FINANCIAL GROUP LTD,1,0.00%,56.58%
