ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01439,TAI TAK SECURITIES (ASIA) LTD,128117,0.00%,64.35%
B01843,TELECOM KING SECURITIES LTD,127107,0.00%,64.35%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,125370,0.00%,64.36%
B01338,EMPEROR SECURITIES LTD,123177,0.00%,64.36%
B01123,HING WONG SECURITIES LTD,121584,0.00%,64.37%
B01401,MEGABASE SECURITIES LTD,120525,0.00%,64.37%
B01705,HENIK SECURITIES LTD,119876,0.00%,64.38%
B01900,ORIENT SECURITIES (HONG KONG) LTD,119666,0.00%,64.38%
B01450,DL BROKERAGE LTD,118793,0.00%,64.38%
B01340,LEHIN SECURITIES LTD,116722,0.00%,64.39%
B01710,SINO-RICH SECURITIES & FUTURES LTD,107134,0.00%,64.39%
B01567,PRIME SECURITIES LTD,104792,0.00%,64.40%
B01540,UPBEST SECURITIES CO LTD,103820,0.00%,64.40%
B02093,UPMAX SECURITIES LTD,103307,0.00%,64.41%
B01893,WINCO SECURITIES CO LTD,100000,0.00%,64.41%
C00026,CHONG HING BANK LTD,99168,0.00%,64.41%
B01788,SUNRISE SECURITIES LTD,94600,0.00%,64.42%
B01724,RAMON INVESTMENT CO LTD,94298,0.00%,64.42%
B01470,HUNG SING SECURITIES LTD,91369,0.00%,64.43%
B01433,HING WAI ALLIED SECURITIES LTD,91090,0.00%,64.43%
B01962,CHINA SECURITIES (INTERNATIONAL),89000,0.00%,64.43%
B01514,KARL-THOMSON SECURITIES CO LTD,88750,0.00%,64.44%
B01427,TSE'S SECURITIES LTD,88180,0.00%,64.44%
B01585,SINO GRADE SECURITIES LTD,86803,0.00%,64.44%
B01523,EVER-LONG SECURITIES CO LTD,85929,0.00%,64.45%
B01158,SOLID KING SECURITIES LTD,85686,0.00%,64.45%
B01563,XINKONG INTERNATIONAL SECURITIES LTD,85338,0.00%,64.45%
B01373,CHRISTFUND SECURITIES LTD,84303,0.00%,64.46%
B01686,FIRST SHANGHAI SECURITIES LTD,84248,0.00%,64.46%
B01789,HO FUNG SHARES INVESTMENT LTD,83501,0.00%,64.46%
B01198,PO KAY SECURITIES & SHARES CO LTD,83015,0.00%,64.47%
B01615,KAM FAI SECURITIES CO LTD,82410,0.00%,64.47%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,80848,0.00%,64.47%
B02096,AFG SECURITIES LTD,80000,0.00%,64.48%
B01676,TAI SHING STOCK INVESTMENT CO LTD,79680,0.00%,64.48%
B01645,SELINA & CO LTD,75893,0.00%,64.48%
B01700,REALINK FINANCIAL TRADE LTD,73824,0.00%,64.49%
B01509,UNICORN SECURITIES CO LTD,71839,0.00%,64.49%
C00011,PUBLIC BANK (HONG KONG) LTD,70838,0.00%,64.49%
B01848,CATHAY SECURITIES (HONG KONG) LTD,69821,0.00%,64.49%
B01759,WINLAND WEALTH MANAGEMENT LTD,65355,0.00%,64.50%
B01481,NEW REGION SECURITIES CO LTD,60250,0.00%,64.50%
B01773,TOYO SECURITIES ASIA LTD,58250,0.00%,64.50%
B01601,CSC SECURITIES (HK) LTD,56997,0.00%,64.50%
B01445,VICTORY SECURITIES CO LTD,54512,0.00%,64.51%
B01389,ZHONGRONG PT SECURITIES LTD,52000,0.00%,64.51%
B01555,ABN AMRO CLEARING HONG KONG LTD,51106,0.00%,64.51%
B01814,WELL LINK SECURITIES LTD,50000,0.00%,64.51%
B02123,CHINA DIFI SECURITIES LTD,50000,0.00%,64.51%
B01660,"GRANSING SECURITIES CO., LIMITED",48439,0.00%,64.52%
B01669,FIRST SECURITIES (HK) LTD,48000,0.00%,64.52%
B01973,PC SECURITIES LTD,47000,0.00%,64.52%
B01483,BULLISH SECURITIES LTD,46416,0.00%,64.52%
B01271,HANG TAI SECURITIES LTD,46033,0.00%,64.52%
B01230,GAOYU SECURITIES LIMITED,45666,0.00%,64.52%
B01350,S. W. WOO & CO LTD,44500,0.00%,64.53%
B01253,STOCKWELL SECURITIES LTD,42050,0.00%,64.53%
B01416,VC BROKERAGE LTD,41228,0.00%,64.53%
B01351,WING FUNG SECURITIES LTD,40763,0.00%,64.53%
B01328,BAN HIN SECURITIES CO LTD,40641,0.00%,64.53%
,WAI CHI TIM JACKY *,40007,0.00%,64.53%
B01458,YICKO SECURITIES LTD,39126,0.00%,64.54%
B01967,YUNFENG SECURITIES LTD,39000,0.00%,64.54%
B01455,NATIONAL RESOURCES SECURITIES LTD,37500,0.00%,64.54%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,35420,0.00%,64.54%
B01654,CHINA INTERNATIONAL CAPITAL CORPORATION,35132,0.00%,64.54%
B01500,D.J. SECURITIES LTD,35000,0.00%,64.54%
B02032,FORTHRIGHT SECURITIES CO LTD,34000,0.00%,64.54%
,FUNG SHIU LAN RUBY *,32675,0.00%,64.55%
B01310,TUNG TAK SECURITIES (H.K.) CO LTD,30500,0.00%,64.55%
B01833,CTBC ASIA LTD,30500,0.00%,64.55%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,30250,0.00%,64.55%
B02041,CNCB (HONG KONG) CAPITAL LTD,30000,0.00%,64.55%
B01769,ONE CHINA SECURITIES LTD,26489,0.00%,64.55%
B01915,METAVERSE SECURITIES LTD,26000,0.00%,64.55%
B02128,SILVERBRICKS SECURITIES CO LTD,26000,0.00%,64.55%
B01494,AUDREY CHOW SECURITIES LTD,25038,0.00%,64.55%
B01141,FE SECURITIES LTD,23963,0.00%,64.56%
B01661,BOSCO SECURITIES LTD,23885,0.00%,64.56%
B01294,CS WEALTH SECURITIES LTD,23833,0.00%,64.56%
B01743,CEPA ALLIANCE SECURITIES LTD,22000,0.00%,64.56%
,POON KIT SHAN BRENDA *,21000,0.00%,64.56%
B01694,MINERVA HOLDING FINANCIAL SECURITIES LTD,20197,0.00%,64.56%
B01754,ASIA PACIFIC SECURITIES LTD,20000,0.00%,64.56%
B02181,GRAND CAPITAL SECURITIES LTD,20000,0.00%,64.56%
B01716,ORIENT SECURITIES LTD,19500,0.00%,64.56%
B01680,SUCCESS SECURITIES LTD,19250,0.00%,64.56%
B01407,WIN WONG SECURITIES LTD,18166,0.00%,64.56%
B01666,GLORY SUN SECURITIES LTD,18020,0.00%,64.56%
B01659,CHEER UNION SECURITIES LTD,17000,0.00%,64.57%
B01665,WINSOME STOCK CO LTD,17000,0.00%,64.57%
,YIP LAI YING *,16169,0.00%,64.57%
B01519,GOOD HARVEST SECURITIES CO LTD,15421,0.00%,64.57%
B01181,FOSUN INTERNATIONAL SECURITIES LTD,15089,0.00%,64.57%
B01454,HAO TIAN INTERNATIONAL SECURITIES LTD,11550,0.00%,64.57%
B02052,SUNHIGH FINANCIAL HOLDINGS LTD,11000,0.00%,64.57%
B01714,MAGE SECURITIES LTD,10694,0.00%,64.57%
B02141,XIN YONGAN INTERNATIONAL SECURITIES,10000,0.00%,64.57%
B02178,HONG KONG QUANTONG ASSET TRADING CO LTD,10000,0.00%,64.57%
B01810,ASTRUM CAPITAL MANAGEMENT LTD,9000,0.00%,64.57%
B01290,SPS SECURITIES LTD,8891,0.00%,64.57%
B01897,CENTRAL WEALTH SECURITIES INVESTMENT LTD,7675,0.00%,64.57%
B01213,MONEYMORE SECURITIES LTD,7250,0.00%,64.57%
B01741,SINOMAX SECURITIES LTD,7250,0.00%,64.57%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),6997,0.00%,64.57%
B01936,MIGHTY BROKERAGE (ASIA) LTD,6000,0.00%,64.57%
B01292,ALPHA SECURITIES CO LTD,5491,0.00%,64.57%
B01571,KARFORD SECURITIES LTD,5000,0.00%,64.57%
B01863,WESTOCK SECURITIES INTERNATIONAL (HK),5000,0.00%,64.57%
B01995,GARY CHENG SECURITIES LTD,5000,0.00%,64.57%
B02028,SORRENTO SECURITIES LTD,5000,0.00%,64.57%
B01525,KEE CHEONG SECURITIES CO LTD,4449,0.00%,64.57%
B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,4364,0.00%,64.57%
B01551,YUE XIU SECURITIES CO LTD,4250,0.00%,64.57%
,CHU WAI KWAN *,3892,0.00%,64.57%
B01794,INTERCONTINENT SECURITIES CO LTD,3821,0.00%,64.57%
B01821,GETTA SECURITIES LTD,3750,0.00%,64.57%
B01240,TSUN CHI YUEN SECURITIES CO LTD,3666,0.00%,64.57%
B01849,CIS SECURITIES ASSET MANAGEMENT LTD,3336,0.00%,64.57%
B01320,LUEN FAT SECURITIES CO LTD,3333,0.00%,64.57%
B01959,ZHONGTAI INTERNATIONAL SECURITIES LTD,3048,0.00%,64.57%
B01231,GIGAMONEY LTD,3000,0.00%,64.57%
B02102,ZINVEST GLOBAL LTD,3000,0.00%,64.57%
B02164,TUNG YAT SECURITIES LTD,2750,0.00%,64.58%
B01341,TUNG TAI SECURITIES CO LTD,2707,0.00%,64.58%
B01277,BRADBURY SECURITIES LTD,2504,0.00%,64.58%
B01783,FREDDY CO LTD,2500,0.00%,64.58%
B01510,ORIENTAL PATRON SECURITIES LTD,2287,0.00%,64.58%
B01751,IMAGI BROKERAGE LTD,2250,0.00%,64.58%
B01326,KING SUN SECURITIES LTD,2000,0.00%,64.58%
B01469,KAISER SECURITIES LTD,2000,0.00%,64.58%
B01782,SEAGA INTERNATIONAL LTD,2000,0.00%,64.58%
B02120,LIVERMORE HOLDINGS LTD,2000,0.00%,64.58%
B02229,PANDA SECURITIES COMPANY LTD,2000,0.00%,64.58%
,SHIU GENEVIEVE KIT YING *,1750,0.00%,64.58%
B01720,NORMAN KONG SECURITIES CO LTD,1750,0.00%,64.58%
B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,1750,0.00%,64.58%
B01246,ROCTEC SECURITIES CO LTD,1668,0.00%,64.58%
B02075,INNOVAX SECURITIES LTD,1588,0.00%,64.58%
,SEEN SIU LAM *,1499,0.00%,64.58%
B01685,ARK SECURITIES (HONG KONG) LTD,1375,0.00%,64.58%
B01444,YUEXING SECURITIES COMPANY LTD,1250,0.00%,64.58%
,LAU FUNG YEE ROSANNA *,1148,0.00%,64.58%
B02206,ZIRCON SECURITIES (HK) LTD,1000,0.00%,64.58%
B02212,HUAAN SECURITIES (HONG KONG) BROKERAGE,1000,0.00%,64.58%
B01386,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,990,0.00%,64.58%
B01080,VMS SECURITIES LTD,909,0.00%,64.58%
B01677,ANUENUE SECURITIES LTD,759,0.00%,64.58%
B01527,NITTAN SECURITIES ASIA LTD,750,0.00%,64.58%
B01886,CNI SECURITIES GROUP LTD,750,0.00%,64.58%
B02112,CORE CAPITAL SECURITIES LTD,750,0.00%,64.58%
C00070,OVERSEA-CHINESE BANKING CORPORATION LTD,731,0.00%,64.58%
B01322,WATON SECURITIES INTERNATIONAL LIMITED,542,0.00%,64.58%
B01641,FULL WIN SECURITIES LTD,500,0.00%,64.58%
B01725,GT CAPITAL LTD,500,0.00%,64.58%
B02078,AFFLUX SECURITIES LTD,500,0.00%,64.58%
B02092,I WIN SECURITIES LTD,500,0.00%,64.58%
,LEE CHI KWONG STEVE *,387,0.00%,64.58%
B01684,WANG ON SECURITIES LTD,341,0.00%,64.58%
,HONG KONG SECURITIES CLEARING CO. LTD.,314,0.00%,64.58%
B02085,JOY RICH SECURITIES INVESTMENT LTD,293,0.00%,64.58%
,LAM CHI SHAN *,250,0.00%,64.58%
B02176,PING AN SECURITIES (HONG KONG) CO LTD,250,0.00%,64.58%
B01830,MIRAE ASSET SECURITIES (HK) LTD,241,0.00%,64.58%
B01375,AVEREST CAPITAL LTD,166,0.00%,64.58%
B01110,J.P. MORGAN BROKING (HONG KONG) LTD,102,0.00%,64.58%
B01217,TAIPING SECURITIES (HK) CO LTD,11,0.00%,64.58%
B01212,HENYEP SECURITIES LTD,5,0.00%,64.58%
B01207,SHAREGAIN DEVELOPMENT LTD,2,0.00%,64.58%
B01664,ROOFER SECURITIES LTD,1,0.00%,64.58%
